,peopleCd,movieCd
13263,10085973,20050324
13264,20110309,20050324
13265,10047219,20050324
13266,10067558,20050324
13267,10007255,20050062
13268,10019469,20000176
13269,10055192,20125067
13270,10070469,20125067
13271,10050390,20125067
13272,10013118,19990280
13273,20110837,19990117
13274,10060349,19990117
13275,10023857,19990117
13276,10054296,19990117
13277,10051586,19980133
13278,10070383,19970100
13279,10050200,20040547
13280,10026945,19960268
13281,10010194,19960113
13282,10083006,19980150
13283,10022931,19960297
13284,10064474,19840072
13285,10016919,19990192
13286,10016992,19990192
13287,10056764,20040704
13288,10064065,20050157
13289,10085744,19990126
13290,10058863,20101166
13291,10070469,20040790
13292,10070469,20000191
13293,20184479,20125289
13294,20245649,20125289
13295,10054784,20050038
13296,20070799,20050038
13297,20190847,20050038
13298,20354957,20040462
13299,20210626,20040462
13300,20284769,20040462
13301,10081788,20040462
13302,10023587,20100285
13303,10016501,19880153
13304,10014571,19880153
13305,20115538,20090739
13306,10053313,19730120
13307,10039672,20000130
13308,10075877,19980055
13309,10043970,19980055
13310,10052035,19970237
13311,10045857,19880125
13312,10020390,19880125
13313,10045857,19930365
13314,10020390,19930365
13315,10046130,19980146
13316,10056219,20050272
13317,10022626,20010141
13318,10034966,20000102
13319,10009058,19990173
13320,10047731,19990111
13321,10018168,19950359
13322,10039589,19930188
13323,10033855,20070309
13324,10041274,20070309
13325,10068120,19950199
13326,10008885,19950199
13327,20293590,20174561
13328,20166532,20174561
13329,20238446,20174561
13330,20286802,20174561
13331,10072781,20174561
13332,10033646,20070373
13333,10058765,19910081
13334,10004784,19840001
13335,10007532,19840001
13336,10086115,19970153
13337,20168100,20112457
13338,10083439,20090948
13339,10078519,20100105
13340,10039274,20060067
13341,10039429,20048103
13342,10083439,20040615
13343,10001104,20000207
13344,10012960,20000207
13345,10042710,20000207
13346,10075491,20000187
13347,10043439,20000108
13348,10067591,19990124
13349,10039450,19980211
13350,10013849,19980195
13351,10084267,19980195
13352,10002176,19980089
13353,10081084,20100321
13354,20273449,20060016
13355,10024647,20060016
13356,10039450,20060016
13357,10029906,20111959
13358,10024480,20111959
13359,10084758,19990293
13360,10012918,19960164
13361,10063015,19960164
13362,10008020,19940079
13363,10075476,20040668
13364,20315335,20182221
13365,10040004,20182221
13366,10023966,20040638
13367,10059405,20040468
13368,10068828,19960158
13369,10044288,19970088
13370,10077687,19970297
13371,10008476,20090192
13372,10033540,20040506
13373,10033611,19950204
13374,10050546,20000272
13375,10086138,20040723
13376,10023278,20000070
13377,10067085,19970311
13378,10015906,19970311
13379,10017708,19970101
13380,10024769,19950356
13381,10012049,19950262
13382,10031992,19950262
13383,10082650,19940207
13384,10012056,20060246
13385,10052686,20000149
13386,10014146,20000103
13387,10052686,19990203
13388,10013516,20090755
13389,10070440,20000220
13390,10027380,20060212
13391,10069524,20070456
13392,10064101,20000189
13393,10066368,19980054
13394,10059987,19980054
13395,10066006,19970148
13396,10070833,19950124
13397,10017393,19950124
13398,10067220,19950124
13399,10000103,20040629
13400,10084230,20138544
13401,10001139,20124127
13402,10077956,20040764
13403,10067555,19820119
13404,10018668,19770001
13405,10014887,20040731
13406,20115557,19970209
13407,10031625,19880156
13408,10056085,20134705
13409,10000114,20100097
13410,10006599,20040661
13411,20115508,19950203
13412,20114251,19990179
13413,10012098,19990237
13414,10091547,19970316
13415,10009058,19990213
13416,10012653,20060064
13417,10050905,20060064
13418,10050553,20101067
13419,10062837,20070050
13420,10085021,19990255
13421,10031718,19890288
13422,10011385,19890288
13423,10031773,19890288
13424,10027427,20040605
13425,10048111,20040605
13426,10082549,19940366
13427,20115168,19940092
13428,10087658,20112443
13429,10089864,20112443
13430,10058080,20112443
13431,10005439,20112443
13432,10037644,20060071
13433,10001678,19980056
13434,10083018,19980056
13435,10052035,20070008
13436,10076631,20040654
13437,10085956,20040654
13438,20111456,20070035
13439,10056764,20050119
13440,10073065,20050089
13441,10007501,19910071
13442,20112210,20129713
13443,10087658,20130681
13444,10089864,20130681
13445,10040563,20130681
13446,10058080,20130681
13447,10005439,20130681
13448,10004664,20130681
13449,10014715,19990223
13450,10002850,19990190
13451,20115617,19930291
13452,10021266,19970169
13453,10032851,19940110
13454,10076631,20060037
13455,10042694,20060037
13456,10083622,20000232
13457,10067822,19990167
13458,10083442,19940334
13459,10039430,20040580
13460,10056267,20100752
13461,10055192,20127346
13462,10021533,20127346
13463,10079750,20127346
13464,10070203,20127346
13465,10011950,20070064
13466,10080026,19990226
13467,10075441,19990226
13468,10077092,19990226
13469,10051586,19990277
13470,10069049,19990277
13471,10066934,20111416
13472,10079829,20000299
13473,10030459,19970249
13474,10073548,20060090
13475,10024500,19980169
13476,10038911,19960133
13477,10063620,20100104
13478,10087089,20090455
13479,10058863,19990298
13480,10007658,19960159
13481,10071442,19960159
13482,10068621,20060029
13483,10001233,20010221
13484,10075166,20010221
13485,20115561,19950286
13486,10069049,19990134
13487,10001846,19990134
13488,10055150,20000116
13489,10061266,19970244
13490,10027599,19980180
13491,10075538,19910259
13492,10075435,19910259
13493,10083266,19910259
13494,10059836,19890174
13495,10022625,20050310
13496,10039385,20050278
13497,10008990,20050278
13498,10001209,20050043
13499,10012121,20050043
13500,10009058,20000145
13501,10016593,19950110
13502,20112654,20149543
13503,10037555,20149543
13504,10039606,19930294
13505,10076801,20050084
13506,10084669,20050084
13507,10085239,20050037
13508,10087101,20050016
13509,10091491,20000313
13510,10023100,19980171
13511,10087979,19980132
13512,10052650,19960278
13513,10077053,19960132
13514,10079776,19960132
13515,10065476,19950213
13516,10067843,19950213
13517,10076801,19940315
13518,10039306,19880193
13519,10067843,19880193
13520,10068387,20090251
13521,10011784,20040730
13522,10035002,20108110
13523,10068066,20108880
13524,10012960,19970321
13525,10041082,19970321
13526,10010254,20050351
13527,10060910,20101006
13528,10086425,19930197
13529,10037350,20060319
13530,10080866,20050140
13531,10048039,20050140
13532,10086073,19980220
13533,10028253,19980220
13534,10052741,19940086
13535,10038502,20090185
13536,10045519,20090185
13537,10056462,20100728
13538,10074326,19980224
13539,10047458,20090171
13540,10066651,20090171
13541,10012198,20090024
13542,10044433,20070009
13543,10062835,20070009
13544,10010452,20050113
13545,10012198,19990303
13546,10044318,19970106
13547,10012198,19950327
13548,10016593,19930125
13549,10073548,20050168
13550,10086196,20040669
13551,10052397,19990257
13552,20115600,19950362
13553,10039615,20070103
13554,10078519,20050028
13555,10002774,20050117
13556,10022874,20040508
13557,10035347,19980240
13558,10046135,20070148
13559,10019370,20090263
13560,10032384,19990145
13561,10068421,20070549
13562,10083572,20050250
13563,10068421,20040755
13564,10059987,19960195
13565,20115378,19810081
13566,10033061,20050208
13567,10039858,19900348
13568,10019986,19810063
13569,10064077,20199720
13570,10072183,19920096
13571,10071132,19920096
13572,10054323,19910070
13573,10057029,19910070
13574,10043628,20090132
13575,10006056,20090132
13576,10004595,19890015
13577,10000847,19890015
13578,10005423,19920078
13579,10005759,19910007
13580,10004780,19850021
13581,10062140,19840012
13582,10005375,19810051
13583,10043263,20050320
13584,10012143,20040618
13585,10041333,20050126
13586,10031159,20000267
13587,10012143,20000168
13588,10041013,20040761
13589,10032297,19950226
13590,10077956,19950226
13591,10066049,19990156
13592,10055503,19980189
13593,10031752,19960179
13594,10039429,19980268
13595,10066049,19950358
13596,10007089,20100137
13597,10047236,19970126
13598,10067051,19780080
13599,20188729,20030209
13600,10085782,20030209
13601,20111473,20138404
13602,10014496,19990193
13603,10046113,19990193
13604,10090527,20040782
13605,10079833,20060255
13606,10063398,20040741
13607,10002176,19960090
13608,10064304,20090834
13609,20216445,20070306
13610,10025167,20070306
13611,10043967,20101071
13612,10080032,20070499
13613,10031625,20000206
13614,10012308,19990385
13615,10027082,19970275
13616,10023100,20030103
13617,10010722,20030062
13618,10015016,19990297
13619,10066987,19950202
13620,10023100,19950202
13621,10064474,20050075
13622,10052035,20050230
13623,10064029,19990275
13624,10039293,19980249
13625,10018221,20000173
13626,10042694,19960108
13627,10016782,20050255
13628,10060910,20090043
13629,10001149,20040685
13630,10044967,20070132
13631,10011750,20050365
13632,10016457,20050365
13633,10028039,20050080
13634,10011593,19990180
13635,10086291,19920393
13636,10016593,19920393
13637,10019469,19970256
13638,10077337,20090613
13639,10033311,20090943
13640,10060910,20040553
13641,10012559,20060126
13642,10081807,20070059
13643,10024346,19990634
13644,10047036,20217170
13645,20371098,20217170
13646,20191068,20217170
13647,10057627,20217170
13648,20090632,20217170
13649,10027387,20217170
13650,10047036,20132082
13651,20371098,20132082
13652,20191068,20132082
13653,10057627,20132082
13654,20090632,20132082
13655,10027387,20132082
13656,10017555,19990182
13657,10073715,19970089
13658,10048487,19940074
13659,10039615,19940074
13660,10018000,20030233
13661,10037752,20090952
13662,10066671,20101047
13663,10076631,20050360
13664,10075168,20050360
13665,10022626,19990284
13666,10058836,20081273
13667,10091290,19980512
13668,20115553,19950271
13669,10066056,19940305
13670,10007952,19980281
13671,10003021,19970189
13672,10059697,20060275
13673,10051255,20050207
13674,10073078,20100178
13675,10084857,19990104
13676,10051280,20040740
13677,10049880,19930357
13678,10051586,19930193
13679,10061357,19940149
13680,20115719,19930406
13681,10052219,19930219
13682,10021596,20060174
13683,10002002,20090236
13684,10076341,19900146
13685,10047264,19900146
13686,10048487,19930240
13687,10067881,19930240
13688,10079631,19830123
13689,10051185,20090782
13690,10074578,19960366
13691,10010722,19990267
13692,10075491,19990184
13693,20112223,20060048
13694,10064100,20060048
13695,10039479,19970263
13696,10052035,20050020
13697,10067881,20000104
13698,20100014,20101224
13699,20100014,20090379
13700,20100014,20070063
13701,10045281,20040598
13702,10070381,20000244
13703,10053875,19980278
13704,10038217,20060052
13705,10078519,20090018
13706,10021082,20050248
13707,10039674,19990097
13708,10019011,20000094
13709,10034365,19970183
13710,10027646,19960256
13711,10033736,19960256
13712,10082435,20040444
13713,10000449,20040444
13714,10000296,20030012
13715,10064021,20000117
13716,10007952,20050205
13717,10091203,20070294
13718,10018065,20050222
13719,10061878,20040475
13720,10023311,20030082
13721,10067538,19960307
13722,10078541,19960307
13723,10010722,20070420
13724,10085894,20040526
13725,10083853,20030060
13726,10084758,19980134
13727,10018181,20040550
13728,10039191,20072174
13729,10031063,19990123
13730,10080524,19970140
13731,10052418,19920336
13732,10052650,19900317
13733,10014393,19900317
13734,10064257,20000181
13735,10039479,19990247
13736,10001243,19970279
13737,20252954,20100361
13738,10011946,20100361
13739,10056462,19980251
13740,10064304,19860132
13741,10046130,19990112
13742,10064101,20030247
13743,10076631,20090487
13744,10023362,20090487
13745,10015706,20060031
13746,10065425,19990287
13747,10010518,19980131
13748,10013436,19980131
13749,10018065,20090234
13750,20113742,20111532
13751,20113741,20111532
13752,10077177,20070551
13753,10051211,20070424
13754,10078014,20050059
13755,10088837,20050257
13756,10032542,20050257
13757,10051184,20090950
13758,20114451,19970274
13759,10067297,19970071
13760,10078519,19910148
13761,10072486,19910148
13762,10051184,19890147
13763,10022779,19960103
13764,10068449,20050048
13765,10025196,20090103
13766,10067042,20050218
13767,10084725,19980140
13768,10079591,20000101
13769,10043439,19940214
13770,10078266,20060232
13771,10045831,19980232
13772,10030910,19950071
13773,10001205,20100975
13774,10090882,20000099
13775,10044896,19980274
13776,10017801,19980274
13777,10020005,20060024
13778,10020005,20040702
13779,10008843,20060104
13780,10065143,20070043
13781,10023052,20040610
13782,10032355,19990196
13783,10065336,19980236
13784,10068585,19970313
13785,10027599,19920205
13786,10084656,19920205
13787,10056764,20050118
13788,10051354,20000302
13789,10026447,20040458
13790,10080135,20101070
13791,10044581,20050023
13792,10035003,19980113
13793,10067767,20100165
13794,10044443,20060140
13795,10003021,19980270
13796,10085861,20070264
13797,10032042,20070264
13798,10073065,20040529
13799,10044208,19990159
13800,10002625,19990159
13801,10030916,19930255
13802,10030783,19930255
13803,10046764,20040465
13804,10050546,19760001
13805,10041076,19990317
13806,10007255,19990317
13807,10082404,19990212
13808,10018065,20090069
13809,10007160,20090438
13810,10067085,20060318
13811,10068919,20060318
13812,10015016,19970322
13813,10055503,19970254
13814,10033706,19970254
13815,10022626,19960163
13816,10047514,19960163
13817,10065476,19960078
13818,10065132,19960078
13819,10077207,19940085
13820,10042334,20000312
13821,10039848,20050069
13822,10038502,20000228
13823,10018065,19920259
13824,10016730,19920294
13825,10031538,19950131
13826,20115354,19950131
13827,10085937,19780089
13828,10089493,19840044
13829,10075538,19940314
13830,10016290,19940314
13831,10088306,19930234
13832,10085937,19800091
13833,10009949,20050093
13834,10067135,20101381
13835,10034808,20101381
13836,10013865,20100098
13837,10039668,20090587
13838,10059349,19960310
13839,10015637,19970116
13840,10067881,19950094
13841,10021535,19930248
13842,10059897,19790097
13843,10046794,19790097
13844,10068486,19790097
13845,10016136,19970115
13846,10024255,20070088
13847,10046130,20050033
13848,10008972,20040734
13849,10027387,20070602
13850,10075349,20090148
13851,10003327,20000074
13852,10068897,20050277
13853,10059012,19960326
13854,10018115,20090685
13855,10000103,20060430
13856,10066963,20128246
13857,10003900,19190007
13858,10025471,20010099
13859,10084656,20060074
13860,10068073,20050286
13861,10072003,19970252
13862,10070730,19930374
13863,10001770,19930202
13864,10022589,19930202
13865,10050630,19869057
13866,10043533,19950129
13867,10043533,19990271
13868,10024514,19920115
13869,10043293,20112979
13870,10043293,19960089
13871,20374521,19870057
13872,10040866,19870057
13873,10001492,20108157
13874,20112296,19678004
13875,10038503,19678004
13876,20115562,19950287
13877,10075847,19980243
13878,10045176,19930147
13879,10060028,19890236
13880,20115691,19930359
13881,10090477,20000131
13882,10086840,19728145
13883,10065809,19728145
13884,10060122,19728145
13885,10058178,19930274
13886,10088392,19960263
13887,10089032,19800042
13888,10003873,19800042
13889,10029036,19800042
13890,10075394,20040705
13891,10065309,19980219
13892,10086138,19980218
13893,10054096,20010009
13894,10076631,20100261
13895,10081088,20100261
13896,10065013,20060163
13897,20329932,20040715
13898,10066049,20040715
13899,10013865,20072189
13900,10083853,20000141
13901,10070499,19950142
13902,10024420,19980196
13903,10067165,19960199
13904,10037350,20060072
13905,10032825,20060072
13906,10041111,20060065
13907,10071442,19920174
13908,10013023,19920174
13909,10033346,19920174
13910,10068299,19920340
13911,10016989,19920340
13912,10075538,20060281
13913,10045831,20060281
13914,10007032,20050092
13915,10047165,19970129
13916,10082977,19970129
13917,10016924,20070521
13918,10063981,19850098
13919,10041317,19950245
13920,10042993,19950245
13921,10043939,19950245
13922,10016290,19950245
13923,10063059,20060121
13924,10055569,20060121
13925,10025898,19950220
13926,10078443,19860110
13927,10040038,20050087
13928,10014146,20040543
13929,10010534,19990191
13930,10075538,19980087
13931,20172262,19980087
13932,10086425,20072160
13933,10047261,19790086
13934,10029828,19950200
13935,10051721,19950200
13936,20115550,19950261
13937,10090456,20060202
13938,10043405,19990236
13939,10079743,19990132
13940,10071019,20040504
13941,10068218,20070635
13942,10041333,20070635
13943,10052663,20070428
13944,10091258,20050030
13945,10083379,20000186
13946,10017777,20000186
13947,10034365,19990235
13948,10050630,19970215
13949,10007952,19990118
13950,10015907,19930351
13951,10014571,19800111
13952,10067881,19780094
13953,10067591,19950198
13954,10033706,19940180
13955,10079500,19980093
13956,10006622,20100144
13957,10006599,20100144
13958,10021808,20100144
13959,10005048,19790051
13960,10083409,19790051
13961,10067085,19930105
13962,10070940,20060170
13963,10024110,19950253
13964,10051721,19950236
13965,10002697,19880142
13966,10068681,19950324
13967,10023437,19910187
13968,10027518,19750035
13969,10008334,19750035
13970,10029005,19750035
13971,10067926,19940388
13972,10017747,19920198
13973,10068681,19900356
13974,10047264,19900356
13975,10085744,19880222
13976,10068681,19770097
13977,10023357,19790101
13978,10020107,19758027
13979,10083622,19900351
13980,10081839,19980246
13981,10052035,19980246
13982,20133144,19980246
13983,10048039,19980246
13984,10030910,19980119
13985,10016550,19950285
13986,10034952,19950285
13987,10034367,20050343
13988,10035529,19940008
13989,10001683,19740139
13990,10001683,19740130
13991,10089911,19740130
13992,10004068,19730059
13993,10074326,19950331
13994,10011753,20070292
13995,10013673,20100114
13996,10048860,19960225
13997,10024485,20080012
13998,10027622,19920367
13999,10084267,19920367
14000,10028209,19980066
14001,10079955,19840076
14002,10015523,19840076
14003,10086115,20000068
14004,10071367,19960211
14005,10064304,19940288
14006,10020339,19850096
14007,10011750,19810057
14008,10082650,19950309
14009,10012080,19950309
14010,10012918,19950217
14011,10088306,19950217
14012,10048405,19930132
14013,10063177,19900335
14014,10032513,19900335
14015,10062080,20137542
14016,20188365,19780066
14017,10086277,19780066
14018,10016880,19780066
14019,10047353,19820124
14020,10013531,20000233
14021,10052741,19950321
14022,10083735,19950321
14023,10076801,20040556
14024,10022387,20090811
14025,10073029,20090811
14026,10086779,20100292
14027,10084230,20070550
14028,10044896,20040597
14029,10030916,19990227
14030,10080135,19980283
14031,10026524,19790106
14032,10024114,19790106
14033,10052445,20000098
14034,10051586,19979083
14035,10025634,20080030
14036,10027611,20070317
14037,10052035,19960092
14038,10047458,19970111
14039,10066651,19970111
14040,10083903,20101378
14041,10019469,20070642
14042,10019469,20060311
14043,10032297,19950320
14044,10048126,19950320
14045,10009695,19920183
14046,10042793,19950114
14047,10039450,19850090
14048,10014022,20138764
14049,10016718,19790112
14050,10024045,19790112
14051,10044827,19790112
14052,10019978,19790112
14053,10053496,19790112
14054,20127709,19790112
14055,10044896,19940316
14056,10007002,20127246
14057,10061039,20127246
14058,10035961,19970280
14059,10023470,19930385
14060,10024769,20050263
14061,10031773,20040732
14062,10024769,19980229
14063,10065979,19770114
14064,10091328,19770111
14065,10053227,20108787
14066,10071442,19940271
14067,10087826,19860119
14068,10018605,19810053
14069,10018605,19780072
14070,10000340,19740087
14071,10000340,19730066
14072,10080882,19730066
14073,10072116,19910020
14074,10000505,19910020
14075,10072116,19910037
14076,10000505,19910037
14077,10039819,19910033
14078,10004858,19910033
14079,10029555,19880053
14080,10004780,19850072
14081,20115611,19930079
14082,10033091,20050203
14083,10082246,20050203
14084,10077307,19980106
14085,10038932,19950154
14086,10023515,19790100
14087,10016841,20108124
14088,10013019,19830136
14089,10040972,20050311
14090,10072116,19920021
14091,10065274,19920021
14092,10054293,19310008
14093,10054858,19310008
14094,10062315,19748209
14095,10005375,19730007
14096,10023357,19880098
14097,10023357,19738198
14098,10065143,19960261
14099,10051732,20101100
14100,10016924,20040748
14101,10084614,20000109
14102,10026316,19920304
14103,10062145,19930063
14104,10080938,20070261
14105,10011607,20060076
14106,10045831,19960324
14107,10035524,19900084
14108,10062986,19930122
14109,10070381,19950282
14110,10070395,19950282
14111,20112325,20126611
14112,10065970,20126611
14113,10036784,20126611
14114,20170280,20126611
14115,10083456,20119133
14116,10063970,20119133
14117,10040866,19790039
14118,10005460,19790039
14119,10005048,19740077
14120,20127451,19830082
14121,10080293,19970266
14122,10084511,19900315
14123,10080135,19950281
14124,10030855,19960362
14125,10071294,19998688
14126,10066208,19970299
14127,10023515,19950239
14128,10084656,19950239
14129,10048405,19879074
14130,10060028,19930342
14131,10058675,19910260
14132,10050630,20090763
14133,10035347,20090763
14134,10085961,19900270
14135,10001209,19900270
14136,10039502,19960196
14137,10017020,19960196
14138,10031773,19960196
14139,10015784,19780077
14140,10023278,19940265
14141,10039430,19990169
14142,10081422,19990169
14143,20127451,19820029
14144,10046958,19820029
14145,10043970,20070113
14146,20274069,19930367
14147,10068113,19990198
14148,10039450,19890214
14149,10067051,19890214
14150,10068628,19758167
14151,10000340,20119135
14152,10079750,19638016
14153,10007501,19860033
14154,10029005,19840050
14155,10004856,19830059
14156,10029005,19830037
14157,10004856,19830010
14158,10050390,19820078
14159,10029036,19820078
14160,10058081,19820005
14161,10005036,19820005
14162,10002558,19800132
14163,10029036,19800132
14164,10050390,19800013
14165,10005950,19800013
14166,10005590,19800013
14167,10000628,19800013
14168,10052540,19800013
14169,10070738,19800013
14170,10043561,19970004
14171,10000774,19960016
14172,10026806,19920016
14173,10079955,19860117
14174,10031718,19990206
14175,10035002,19770115
14176,20111331,20090135
14177,10062140,19830056
14178,10057543,19830056
14179,10057180,19820082
14180,10072183,19820082
14181,10086840,19820012
14182,10062140,19820012
14183,10046045,19840074
14184,10086073,20050249
14185,10028253,20050249
14186,10022993,19970312
14187,10040681,20136742
14188,10033736,20050223
14189,10015016,19920319
14190,10056595,20090019
14191,10020430,19800109
14192,10072849,20061233
14193,10065970,20061233
14194,10054749,20061233
14195,10075836,19950157
14196,10008638,19840069
14197,10035347,19970231
14198,10069575,19990175
14199,10023432,19950167
14200,10051184,19850107
14201,10023419,19850107
14202,10078519,19970168
14203,10038479,20119198
14204,10071442,20040713
14205,10033708,19970122
14206,10056764,20040683
14207,10008020,19950104
14208,10018013,19940108
14209,10065750,19970305
14210,10006211,19840064
14211,10005423,19840064
14212,10004760,19770026
14213,10072553,19770026
14214,10072851,19740020
14215,20110938,19740020
14216,10023240,20108638
14217,20129410,20108638
14218,20120501,20126004
14219,20128778,20126004
14220,10016841,19950184
14221,10001731,19850009
14222,10056675,19850009
14223,10027429,19850009
14224,10050015,19850009
14225,10010254,20060354
14226,10070626,19960168
14227,10070383,19990217
14228,10024735,20040749
14229,10066632,20040517
14230,10091545,20050040
14231,10076888,20040527
14232,10038502,19608013
14233,20115702,19930250
14234,10039046,19930137
14235,10026220,19940072
14236,10086425,20100370
14237,10012800,20000194
14238,10086425,20000073
14239,10039194,19870153
14240,10066135,19860118
14241,10078266,20030147
14242,10009056,19850099
14243,10090795,19850099
14244,10014328,19708049
14245,10083456,19770107
14246,10067558,19770107
14247,10053527,19909193
14248,10062315,19730055
14249,10090384,19730055
14250,10068449,19970159
14251,10084405,20060013
14252,10027743,19990240
14253,10086115,19960097
14254,10070353,19960097
14255,10017113,19930116
14256,10001731,19860021
14257,10057543,19860021
14258,10005423,19830064
14259,10057543,19830064
14260,10000628,20081071
14261,10005460,19800025
14262,10029036,19800025
14263,10055965,19900088
14264,10054313,19900088
14265,10062140,19890076
14266,10065914,19890076
14267,20030672,19890030
14268,10028839,19890030
14269,10012105,19940376
14270,10014715,19940376
14271,10068515,19920243
14272,10013253,19950269
14273,10060343,19940332
14274,10060343,19890252
14275,10023521,20000164
14276,10026750,19960062
14277,20270513,19960062
14278,10039858,19960062
14279,10023968,19960062
14280,10043585,19960062
14281,10085973,19970195
14282,10064042,19950107
14283,10077612,19960218
14284,10001233,19960218
14285,10075166,19960218
14286,10079552,19960218
14287,10001139,19930200
14288,10055503,19930200
14289,20123841,20020079
14290,10006382,20020079
14291,10064520,20020079
14292,10032708,19880224
14293,10032902,20060118
14294,10078249,19950267
14295,10033573,19950267
14296,20169245,20136016
14297,10036760,20070175
14298,10025898,19920221
14299,10019952,19920221
14300,10025898,19900145
14301,10019952,19900145
14302,10027613,20050199
14303,10085974,20060155
14304,10074791,20060155
14305,10019531,20050057
14306,10012080,19990202
14307,10017555,19900164
14308,10038503,19638022
14309,10035004,20100359
14310,20111223,20060198
14311,10027781,20060198
14312,10054058,20060198
14313,10006302,20060198
14314,10010722,19980208
14315,10060554,19718242
14316,10060554,19720046
14317,10088789,19870093
14318,10012433,19770076
14319,10088806,20108611
14320,10085930,19930325
14321,10005777,19950060
14322,10005615,19950060
14323,10062277,19930017
14324,10062145,19930021
14325,10072183,19930035
14326,10087645,19930035
14327,10005423,19920013
14328,10005235,19920040
14329,20030672,19920040
14330,10058073,19920040
14331,20115648,19930164
14332,10052081,19930164
14333,10052540,19800092
14334,10044780,20050053
14335,10061393,19809006
14336,10040535,19809006
14337,10029005,19808042
14338,10017015,19780078
14339,10001625,19790044
14340,10056782,19790044
14341,10046042,19770083
14342,10004856,19768231
14343,10004856,19720120
14344,20127451,19780035
14345,10051525,19780035
14346,10005950,19780035
14347,10062277,19880036
14348,10004116,19880036
14349,20213567,19880036
14350,10055192,19750087
14351,10086840,19740025
14352,10065809,19740025
14353,10004856,19770041
14354,10054296,19770041
14355,10056886,19780044
14356,10040866,19780004
14357,10057096,19780004
14358,10065949,20100466
14359,10002440,19780034
14360,10050390,19750094
14361,10007532,19750094
14362,10047425,20123703
14363,10005777,19950055
14364,10054898,19950055
14365,10040399,19710231
14366,10047355,19710231
14367,10004856,19738201
14368,10054749,20100551
14369,10079907,20040726
14370,10005586,20111879
14371,10028585,20111879
14372,10088406,20050162
14373,10083272,20050215
14374,10046307,20100731
14375,20115325,20100029
14376,10030335,20111898
14377,10007501,19850006
14378,20110981,19830104
14379,10058081,19780060
14380,10007002,19780060
14381,10060631,19780060
14382,10007002,19780055
14383,10002440,19780055
14384,10060073,19780055
14385,10005048,19780011
14386,10090384,19780011
14387,10062284,19770053
14388,10027610,19970277
14389,10060335,19970031
14390,10026806,19960061
14391,10005590,19960061
14392,10072521,19960061
14393,10060335,19930057
14394,10000505,19890049
14395,10035512,19890049
14396,10086840,20090118
14397,10005423,20090118
14398,10072139,19880040
14399,10004856,19750107
14400,10061882,19740066
14401,10066963,20158466
14402,10004780,19920033
14403,10062277,19900050
14404,10035704,19900093
14405,20153842,20070587
14406,10004291,20070587
14407,10055192,19770002
14408,10058705,19770002
14409,10057543,19770002
14410,20191566,20141706
14411,10043984,20141706
14412,10087645,19900038
14413,10004653,19910108
14414,10004008,19940023
14415,10002499,19910090
14416,20231006,20112940
14417,20114652,20112940
14418,10004707,20090481
14419,20187944,20101339
14420,20110317,20101339
14421,10051525,19840005
14422,10005036,19840005
14423,10072534,19840005
14424,20127451,19830105
14425,20127451,19830098
14426,10065800,19910110
14427,10040304,20080587
14428,10072639,20080587
14429,20032207,19720114
14430,10086840,19790064
14431,10055865,19790064
14432,20111448,19810015
14433,10029036,19810015
14434,10057096,19810015
14435,10004856,19810010
14436,10002440,19770037
14437,10089930,19770037
14438,10006136,20101237
14439,10068997,20101237
14440,10079546,20101237
14441,10001672,20101237
14442,10062145,19920057
14443,10028839,19910057
14444,10072874,19910057
14445,10004364,20010026
14446,10006211,19930030
14447,10005590,19930030
14448,10051525,19910118
14449,10029005,19750104
14450,10001683,19750096
14451,10054296,19750096
14452,10058602,19950038
14453,10002499,19950038
14454,10079546,20100061
14455,10002480,20100061
14456,20150799,20100061
14457,10005865,20100061
14458,10051525,19900045
14459,10005036,19870082
14460,10030331,20090785
14461,10087443,19910015
14462,10061500,19900027
14463,10054046,19900014
14464,10007504,20000047
14465,10040912,20000048
14466,20112883,20100332
14467,10028575,20100564
14468,10057096,19920027
14469,10070517,19920027
14470,10029555,20090128
14471,10002176,20040653
14472,10057171,20100824
14473,20111715,20100824
14474,20111731,20100824
14475,10090007,19910105
14476,10057543,19910105
14477,20154489,20100788
14478,20173075,20100788
14479,10004265,20100788
14480,20160437,20100788
14481,10054403,20100788
14482,20113773,20100788
14483,20111737,20100788
14484,20115454,19940064
14485,10056000,19720012
14486,10001683,19730058
14487,10005423,19910121
14488,10001471,20090784
14489,10004090,20090784
14490,10005036,19910116
14491,10054898,19830029
14492,20066938,20100351
14493,10054659,20090141
14494,10030335,20070656
14495,10058661,20070102
14496,10000680,20100928
14497,10055615,19950035
14498,10030910,19890156
14499,10033611,19890156
14500,10056866,19900064
14501,10068628,19860093
14502,20115502,19950201
14503,10051525,19710042
14504,10000855,19710042
14505,10001683,19760112
14506,10057096,19760112
14507,10040399,19730042
14508,10047355,19730042
14509,10001625,20108894
14510,10007532,20108894
14511,10006136,20040520
14512,10026800,20040520
14513,10031365,20040520
14514,10089612,20040520
14515,10019044,20040520
14516,10075244,19920161
14517,20115338,19768180
14518,10064982,19768180
14519,10058090,19768180
14520,10005777,19900024
14521,10000628,19810043
14522,10005375,19840043
14523,10004265,20050163
14524,10007878,20050163
14525,10052282,19950003
14526,10054765,19840019
14527,10065800,19840019
14528,20063819,19930053
14529,20111057,20072075
14530,10060143,20060062
14531,10003620,20081078
14532,10005590,20081078
14533,10072093,19710047
