num,movie,sentence,score
926,블랙 아담,볼거리가 풍족해서 지루하지 않았어요스토리는 기대하지 마세요가볍게 보기 좋은 액션 영화입니다마블영화에 몇번이나 뒤통수 맞아서 이것도 기대 안하고 봤는데 결론은 dc 승,9
927,20세기 소녀,언제부터인가 순수한것은 촌스러운 것으로 치부되는 시대.참으로 오랜만에 아무것도 가지지 않아도 순수한 마음 하나면 충분하다는 감동응 느끼게 해준 영화를 마주했네요. 다시 보아도 좋을 것만 같아요. 많은 시간이 지나도 기억에 오래 머무는 사람이 있다면 행복한 삶이 아닐까 싶어요.,10
928,20세기 소녀,설렘가듬 옛날 생각도 나고 재밌었어요,10
929,자백,오랫만에 티켓비가 아깝지않을만큼 재미있었네요~^,10
930,국제시장,내인생 최고의 영화....,10
931,아사코,영화 초반에 할아버지가 재미 없다고 욕하면서 나간기억이 있음,1
932,늑대사냥,이걸 영화라고 만들었나....와...해도해도 너무하네;;;;아니 인국아 뭔 생각으로 이거찍었노..,1
933,블랙 아담,초반 등장 포스가 압권이지만 중후반부터 점점 스토리 완성도가 떨어짐. 액션은 시원시원함,7
934,리멤버,잘 봤습니다. 가슴이 먹먹해지네요.,8
935,20세기 소녀,결말이...남주를 단칼에...,4
936,리멤버,연기와 외모는 수려하나 영화는 전체적으로 그냥 그렇다 재밌지 않음,7
937,자백,예상을 수십번 빗겨가는 반전의 연속,8
938,블랙 아담,기대 안 해서 그런지 진짜 잼났어요.최근 봤던 마블 시리즈들 보다 나았음,9
939,리멤버,"주제가 아무리 좋아도 마냥 영화 자체를 좋게 평가하긴 어려운 수준네요...나이든 분장도 몰입감을 방해하고...윤종빈님 각본이 예전에 비해 점점 성의없어지는 듯해요. 엉성하고 허술하고, 너무 구태의연 하달까... ",2
940,캐릭터,독특한 스토리와 연출 배우들의 연기를 보는 재미일본영화 특유의 오글거림도 없어서 좋았음,8
941,블랙 아담,요새 깊게 생각하는게 너무 피곤한데 뇌빼고 보기 최고의 영화라고 생각한다.,9
942,자백,어딜가든 항상 차 조심하자.,10
943,마티아스와 막심,"우리는 살면서 동성이기에 우정으로 넘겼던 사랑이 많고, 이성이기에 사랑으로 착각한 많은 순간을 살아가는 것 같다",10
944,리멤버,"그 때를 잊으라는 말, 너무나 가슴 아프고 고통스러운 일... 모든 것을 기억하라!",8
945,인생은 아름다워,눈물 쏙 빼고 왔어요 ㅠ 시간 가는줄도 모르고...,10
946,카사블랑카,이 영화는 절대 리메이크하면 안된다.,10
947,애프터 러브,흠~~ 아무리 코미디지만 우리가 받아들이기엔 너무 급진적이고 파격적인 보통 사람들의 사랑.. 그렇더라도 진정한 사랑은 언젠가 제 자리를 찾는다 인가??,7
948,블랙 아담,재미도 감동도 없었다. 그냥 그랬다 마지막 쿠키 영상이 제일 재밌는 희안한 영화,6
949,에브리씽 에브리웨어 올 앳 원스,이런 영화 높은 평점을 줘야 교양있고 수준높고 있어 보일텐데.. 난 쉴려고 보는거지 공부할라고 보는게 아니니까..정신없고 복잡하고 그냥저냥하더구먼,6
950,죽어도 자이언츠,역사 그자체 23년도 엔 무조건 가을야구 가자 롯데야 팬들이 기다린다…,10
951,앰뷸런스,예고편만 못한 본편의외로 액션 장면도 별로 없고 계속 추격전이다그런데 좀 짜임새가 없는?예고편이 더 재밌다,5
952,리멤버,화면과 연기의 완성도는 높지만 이야기의 개연성과 전개가 그리 매끄럽지 않습니다. ,6
953,리멤버,필주와 인규의 케미가 정말 좋고 속도감 있는 전개와 중간중간 코믹요소가 재밌었어요,10
954,인터스텔라,판타지를 소재로한 사랑 이야기.. 완벽하다,10
955,늑대사냥,이러다 다 죽어~~~~결국에 다 죽어~~~~,1
956,사랑할 땐 누구나 최악이 된다,공감 혹은 트라우마를 불러일으킬 수 있는 현실적인 영화,7
957,미씽: 사라진 여자,몰입감 좋아요 스토리도 탄탄하고 마지막엔 여운도 있어요,9
958,블랙 아담,수퍼맨 아이언맨 어벤져스 좀비 사하라 등등등의 종합비빔밥.ㅎㅎ 시간 가는 줄 모르고 잼나게 봤어용~~ ,8
959,늑대사냥,웩~정말 피만 튀는 쓰레기영화. 제작비의 절반은 피가 아닐까?,1
960,진주 귀걸이를 한 소녀,뭔가 맹탕임.,6
961,내 사랑,눈물 쭉쭉 짜내지는 않음. 여자가 대단함.,6
962,자백,반전도 있고 연기력도 다들 좋아서 몰입해서 봤습니다. 오랜만에 재미있는 영화 봤습니다~,10
963,스파이더맨: 노 웨이 홈,여러모로 의미있는 영화인 듯,6
964,매치 포인트,스토리 좋았고 재밌게 보았다,10
965,자백,"텐션 적당하고, 스토리적당하고, 연기 적당하고..적당히 예상되고, 다 적당한 영화.꽤나 재밌게봤습니다.",10
966,스타게이저: 아스트로스코프,진짜 좋아요ㅜㅜ 또 보고 싶어요,10
967,미스 슬로운,지루하고 또지루하다. 로비는 원래 사무적인 어투인가? 사공이 산으로 간 느낌?.배가 산으로 가더라도 마지막 뜬금이 부자연스럽고.나를 미끼로 폭로타이밍을 잡은 끝무렵 10분은 공감하나 그것또한 부자연스러웠다.7점대평점으로 보나 과평가되어 6점으로간다.,6
968,장르만 로맨스,조은지는 천재임에 틀리없다,10
969,리멤버,너무 재밌었어요! 알츠하이머 환자가 복수 한다는소재도 신선했고 액션신도 멋있고 감동도 있고 반전도 있었어요!,10
970,에브리씽 에브리웨어 올 앳 원스,"상상력을 업그레이드 시키는 병맛 코미디,옛날 홍콩영화의 향수 그리고 가족.웃기고 울리는 영화.후회없을 영화아들에게 추천해 준 영화. ",10
971,조커,왜이렇게 평점이 낮음? 너무 현실이라 부정하고싶은건가,10
972,자백,"드뎌 간지중의 최고 소간지가 영화로 성공을 하나요? 원작을 함 봐야겠지만 미스터리 범죄물 좋아하는 저로서는 나쁘지 않은 영화.마지막에서 한 번 더 꼴줄알았는데 좀 서운하네요. 암튼 스토리라인, 구성 나름 탄탄합니다.",8
973,쥬라기 공원,스필버그의 가장 빛나던 시절에 만들어진 전무후무한 스릴러 걸작,10
974,성적표의 김민영,여자들 똥바람 들어간 영화. ,1
975,신비한 동물사전,옛날 생각도 나고 해서 다시봄요 1이 짱임,9
976,인생은 아름다워,기대안하고 봤는데 웃음과 눈물의 콜라보! 배우들 노래도 최고에요,10
977,인생은 아름다워,기대 없이 보았는데 잔잔한 감동과 옛추억을 소환한 영화였습니다.,9
978,리멤버,연기가 좋았음,8
979,20세기 소녀,김유정 우는연기 잘해요 그거말곤... ,4
980,잭 인 더 박스,모가지 다 쳐서 죽이고 싶네 진짜,1
981,리멤버,이영화가 왜 8점이 넘는지 이해가 안가네요~ㅎ,6
982,하나 빼고 완벽한 뉴욕 아파트,여주 외모가…. 예쁘진 않아도 비호감은 아니었으면 보기 편했을텐데…. 어디서 이렇게 희안하게 못 생긴 사람을 데려왔을까… 남주가 불쌍 ,6
983,리멤버,소재때문에 억지로 영화를 좋게 평가할 필요는 없다,2
984,자백,훌륭한 리메이크.엔딩에서 한단계 추가한건 괜찮았다,8
985,리멤버,기대한 만큼    재미있었습니다!시간과 돈이 아깝지가  않았습니다!,10
986,자백,롯데 엔터가 배급사인 영화는 걸러,2
987,20세기 소녀,그때 그시절로 돌아간거 같아 너무 좋앗어여 변우석 배우님 연기 너무 좋앗어요~~~,10
988,자백,"인비저블 게스트 원작 영화관에서 본 기억이 떠오른다. 프랑슨줄 알았는데 스페인 원작이였음.결말은 한국 버전으로 각색했음. 소지섭도 좋았는데 다른 배우가 했어도 잘 살렸을듯. 신성록, 남궁민 배우도 떠올랐음. 소지섭 살인마미소는 안어울렸음. 그왼 얼굴로 그냥 시간 꽉 채움!",9
989,리멤버,민족의 삐뚤어진 역사에 일침을 가하는 멋진영화,10
990,차이나타운,처음에는 현우리 닮은 보검이 나와서 흥미진진하게 봤는데 후반으로 갈수록 개연성이 많이 떨어지는것 같아요.. 그나마 치도 연기하는 경표씨가 웃겨서 별 2개 드립니다~^^,3
991,인생은 아름다워,남여주인공의 연기가 매우 멋지고 코믹한 부분들이 너무 재밋어요.가끔 보려구요,10
992,리멤버,배우들의 연기가 인상적이에요.,10
993,고고다이노 극장판: 얼음공룡의 비밀,"아이들이 너무 좋아해요. 집중도 잘하고, 특히 공룡 좋아하는 아이라면 너무 좋아할거에요. 은근히 어른이 보기에도 잼있어서 가족끼리 잘 보고 왔습니다. 잼있어요.",10
994,자백,"출연진 모두 연기력 최강,,,몰입력 장난 아니예요,,",10
995,어벤져스: 엔드게임,일단 ost가 너무 슬프구요.. 너무 슬퍼요 여러가지로.. 캡틴과 아이언맨이 버키를 두고 그렇게 싸워놓고 흐지부지하게 끝난게 어이가 없어서 2점 깎았습니다 나머지는 완벽.. 역시 최고의 영화 어벤저스!‘,8
996,늑대사냥,올해 최악의 영화.. 굳이 따지자면 7광구보다 못함,1
997,20세기 소녀,"21세기에 재현한 20세기의 학교생활의 이미지와 분위기를 바탕으로 그 안에 한 로맨스를 첨가한 영화라고 볼 수 있겠다. 그 로맨스를 이끌어가는 스토리라인 및 사건의 배치는 나쁘지 않았었으나, 그들을 이끌어가는 주연들의 연기력이 개인적으로 아쉬울 따름이겠다. 사실, 남성은 여성에게, 여성은 남성에게 자신의 이상적인 것을 투영하려 한다고 한다. 이에 따라 &amp;#34; 내 말도 잘 들어주고.. &amp;#34; 하면서 남자 주연이 여자 주연 본인에게 보여준 태도에 기뻐했던 모습은 돌아볼 만 하겠다. 즉, 실제 사건의 흐름을 파악한다는 의미로 잘 들어주었기에 저 말을 한 것이 아니라는걸 알아두는게 남자 사람들에겐 좋겠다. 또한 실제 성별 구분 없이 사람이라면 자기 자신이 갖는 관심사 외엔 남의 이야기엔 관심있어하지 않는다는걸 알아두는게 여자 사람들에게도 좋겠다.",10
998,헤어질 결심,그처럼 엇갈리다 마침내 헤어질 결심,9
999,이층의 악당,김혜수 능청스러운 연기 원래 성격 아닙니까?냉온차이 심한거때문에 웃으며 봤네요.,10
1000,인생은 아름다워,영화를 보니  저의  50년  인생이  머리속을 스쳐지나갑니다. 저의 삶을 다시 한번 생각하게 하는 영화 입니다.,10
1001,인생은 아름다워,영화를 보니  저의  50년  인생이  머리속을 스쳐지나갑니다. 저의 삶을 다시 한번 생각하게 하는 영화 입니다.,10
1002,인생은 아름다워,영화를 보니  저의  50년  인생이  머리속을 스쳐지나갑니다. 저의 삶을 다시 한번 생각하게 하는 영화 입니다.,10
1003,인생은 아름다워,영화를 보니  저의  50년  인생이  머리속을 스쳐지나갑니다. 저의 삶을 다시 한번 생각하게 하는 영화 입니다.,10
1004,늑대사냥,별 한개도 아까움 병신같은 영화감상포인트가없는데 멀 자꾸 선택하래,1
