,movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
5583,20050191,오픈 워터,Open Water,2003.0,20050826.0,장편,개봉,미국,"드라마,스릴러",미국,드라마,크리스 켄티스,플룬지 픽쳐스
5584,20050186,옹박 : 두번째 미션,Tom Yum Goong,2005.0,20050818.0,장편,개봉,태국,액션,태국,액션,프라차야 핀카엡,사하몽콜필름 
5585,20050145,판타스틱4,Fantastic Four,2005.0,20050811.0,장편,개봉,미국,"액션,SF,판타지",미국,액션,팀 스토리,마블 엔터테인먼트
5586,20050176,부기맨,Boogeyman,2005.0,20050728.0,장편,개봉,미국,공포(호러),미국,공포(호러),스테판 케이,고스트하우스픽처스
5587,20050074,밀리언즈,Millions,2004.0,20050504.0,장편,개봉,영국,"코미디,드라마",영국,코미디,대니 보일,Pathe Cinema
5588,20050072,착신아리2,One Missed Call 2,2004.0,20050429.0,장편,개봉,일본,공포(호러),일본,공포(호러),츠카모토 렌페이,가도가와픽쳐스
5589,20040769,스노우 워커,The Snow Walker,2003.0,20050225.0,장편,개봉,캐나다,"드라마,멜로/로맨스",캐나다,드라마,찰스 마틴 스미스,퍼스트룩인터내셔날
5590,20040723,사랑에 빠지는 아주 특별한 법칙,Laws Of Attraction,2004.0,20041112.0,장편,개봉,아일랜드,멜로/로맨스,아일랜드,멜로/로맨스,피터 호윗,아이리시드림타임
5591,20040642,80일간의 세계 일주,Around The World In 80 Days,2004.0,20040917.0,장편,개봉,미국,"코미디,드라마,어드벤처,액션",미국,코미디,프랑코 코라시,(주)쇼박스
5592,20040521,더티 댄싱 - 하바나 나이트,Dirty Dancing: Havana Nights,2004.0,20040423.0,장편,개봉,미국,멜로/로맨스,미국,멜로/로맨스,가이 퍼랜드,라이온스 게이트 필름즈
5593,19930361,화려한 관계,Scandalous Lialsong,1993.0,19930927.0,장편,개봉,이탈리아,"멜로/로맨스,드라마",이탈리아,멜로/로맨스,알버트 바아니,빅토리아 필름
5594,19930215,틱스,Ticks,1993.0,19930918.0,장편,개봉,미국,"SF,공포(호러)",미국,SF,토니 랜들,오버시즈 필름그룹
5595,19930359,철뇌인,The Thunder Man,1993.0,19930918.0,장편,개봉,홍콩,판타지,홍콩,판타지,계명,골든하베스트
5596,19930365,론리 하트,Lonely Hearts,1993.0,19931016.0,장편,개봉,미국,스릴러,미국,스릴러,앤드류 레인,이미지 필림
5597,19930357,소야객,Today'S Hero,1993.0,19930918.0,장편,개봉,홍콩,드라마,홍콩,드라마,엽성강,춘성필름
5598,19930211,밤의 추적자,Night Caller,1993.0,19930911.0,장편,개봉,미국,스릴러,미국,스릴러,프레드 월리엄슨,매트릭스 프로덕션즈
5599,19930353,로보워,Robowar,1993.0,19930828.0,장편,개봉,이탈리아,SF,이탈리아,SF,빈센트 던,플로라 필름 프로덕션
5600,19930204,레베카의 약점,Blind Side,1993.0,19930828.0,장편,개봉,미국,스릴러,미국,스릴러,짚 머피,체스트 너트 프로덕션
5601,19930203,무적자,Mission Of Justice,1993.0,19930828.0,장편,개봉,미국,액션,미국,액션,스티브 바네트,이미지 프로덕션
5602,19930351,존 트라볼타의 황금사슬,Chains Of Gold,1993.0,19930821.0,장편,개봉,미국,"드라마,범죄,스릴러,액션",미국,드라마,로드 홀콤,로드 홀콤 필름
5603,19930193,추남자,Chasing Boys,1993.0,19930807.0,장편,개봉,홍콩,코미디,홍콩,코미디,왕정,장광형시향항공사
5604,19930183,중안조,Crime Story,1993.0,19930731.0,장편,개봉,홍콩,"드라마,범죄,액션",홍콩,드라마,성룡,골든하베스트
5605,19930339,내사랑 돈환,Don Juan Mi Querido Fantosia,1993.0,19930807.0,장편,개봉,스페인,드라마,스페인,드라마,안토니오 메르세오,비엠지
5606,19930164,비각칠,Kick Boxer,1993.0,19930626.0,장편,개봉,홍콩,액션,홍콩,액션,빙오마,원표전영유한공사
5607,19930332,메이드 인 아메리카,Made In America,1993.0,19930717.0,장편,개봉,미국,"드라마,코미디",미국,드라마,리차드 벤자민,아론 밀칸 프로덕션
5608,19930168,비지터,Les Visiteurs,1993.0,19930703.0,장편,개봉,프랑스,"코미디,판타지",프랑스,코미디,장 마리 프와레,고몽
5609,19930329,아메리칸 닌자 5,American Ninja 5,1993.0,19930710.0,장편,개봉,미국,"액션,어드벤처,가족",미국,액션,바비 진 레오나르도,캐논 그룹
5610,19930151,싸베지 나이트,Les Nuits Fauves,1993.0,19930605.0,장편,개봉,프랑스,멜로/로맨스,프랑스,멜로/로맨스,시릴 꼴라르,반필름.에르 프로덕션
5611,19930143,은밀한 유혹,Indecent Proposal,1993.0,19930528.0,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,애드리안 라인,파라마운트 픽쳐스
5612,19930374,흑도복성,Carry On Yakuza,1993.0,19931106.0,장편,개봉,홍콩,드라마,홍콩,드라마,진혼건,은봉영업유한공사
5613,19930300,베를린 마담 39,Belin 39,1993.0,19930522.0,장편,개봉,이탈리아,"드라마,멜로/로맨스",이탈리아,드라마,세르지오 솔리마,피.에이.씨
5614,19930296,위험한 노출,Total Exposoure,1993.0,19930515.0,장편,개봉,미국,스릴러,미국,스릴러,잔 퀸,프로마크 엔터테인먼트 그룹
5615,19930293,날으는 운동화,The Flying Sneaker,1993.0,19930508.0,장편,개봉,캐나다,"드라마,어드벤처,판타지",캐나다,드라마,브레티슬라브 포야르,락 데머스 프로덕션
5616,19930283,황비홍의 일대종사,Martial Art Master,1993.0,19930417.0,장편,개봉,홍콩,액션,홍콩,액션,이침,위군전영전시유한공사
5617,19930132,씨스터 액트,Sister Act,1993.0,19930501.0,장편,개봉,미국,"코미디,액션,드라마",미국,코미디,에밀 아돌리노,터치스톤 픽처스
5618,19930114,붉은 가마,Bloody Morning,1993.0,19930410.0,장편,개봉,중국,드라마,중국,드라마,이소홍,북경영화제작소
5619,19930120,카인의 두 얼굴,Raising Cain,1993.0,19930417.0,장편,개봉,미국,스릴러,미국,스릴러,브라이언 드 팔마,유니버셜 픽쳐스
5620,19930111,원초적 무기,Loaded Weapon,1993.0,19930403.0,장편,개봉,미국,코미디,미국,코미디,진 퀸타노,뉴라인 시네마
5621,19930109,아메리칸 코만도,American Comandos,1993.0,19930327.0,장편,개봉,미국,액션,미국,액션,제임스 그릭켄하우스,사피로 그릭켄하우스 엔터테인먼트
5622,19930235,죽음의 뺏지,Maniac Cop 3-Badge Of Silence,1993.0,19931106.0,장편,개봉,미국,"드라마,범죄",미국,드라마,윌리엄 러스틱,오버시즈 필름그룹
5623,19930295,황홀한 비밀,Oh What A Night,1993.0,19930515.0,장편,개봉,캐나다,멜로/로맨스,캐나다,멜로/로맨스,에릭 틸,퍼시픽 미디어
5624,19930288,흔들리는 유혹,Play Nice,1993.0,19930422.0,장편,개봉,미국,스릴러,미국,스릴러,테리 트리스,퍼시픽 미디어
5625,19930102,방세옥,Fong Sai Yuk,1993.0,19930320.0,장편,개봉,홍콩,액션,홍콩,액션,원규,골든하베스트
5626,19930096,징기스칸,Chiggis Khan,1993.0,19930313.0,장편,개봉,몽고,"사극,전쟁",몽고,사극,벡지인 바르지냠,징기스 필름 스튜디오
5627,19930098,용서받지 못한 자,Unforgiven,1993.0,19930313.0,장편,개봉,미국,"드라마,서부극(웨스턴)",미국,드라마,클린트 이스트우드,말파소 프로덕션즈
5628,19950157,리즈,LIZ,1995.0,19950422.0,장편,개봉,미국,드라마,미국,드라마,켄 러셀,(주)오성필름
5629,19930280,살인추적,A Passion For Murder,1993.0,19930327.0,장편,개봉,미국,"드라마,스릴러",미국,드라마,닐 훤리,사반 엔터테인먼트
5630,19930122,더 베스트,By The Sword,1993.0,19930424.0,장편,개봉,미국,드라마,미국,드라마,제레미 케이건,무비그룹
5631,19930090,아름다운 이야기,La Belle Histoire,1993.0,19930227.0,장편,개봉,프랑스,"드라마,멜로/로맨스,어드벤처,판타지",프랑스,드라마,끌로드 를르슈,르 필름즈 13
5632,19930103,라이브 와이어,Live Wire,1993.0,19930320.0,장편,개봉,미국,"드라마,스릴러,액션",미국,드라마,크리스찬 두가이,뉴라인 시네마
5633,19930305,카사노바,Le Retour De Casanova,1993.0,19930528.0,장편,개봉,독일,"멜로/로맨스,드라마",독일,멜로/로맨스,에두와르 니에르망,카날플러스 드로이츠
5634,19930275,프로투 타입,Proto Type,1993.0,19930213.0,장편,개봉,미국,SF,미국,SF,필립 로스,로스 필름
5635,19930080,플레이어,The Player,1993.0,19930206.0,장편,개봉,미국,스릴러,미국,스릴러,로버트 알트만,에비뉴 픽처 프로덕션
5636,19930083,스트리트 나이트,Street Knight,1993.0,19930213.0,장편,개봉,미국,"범죄,액션",미국,범죄,알버트 메그놀리,캐논 그룹
5637,19930079,허니문 인 베가스,Honeymoon In Vegas,1993.0,19930206.0,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,앤드류 버그먼,캐슬 락 엔터테인먼트
5638,19930053,내가 성에 관해 알고 있는 몇가지 이야기들,Several Tales That I Know About Sex,1993.0,19930101.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,양태화,유영필림(주)
5639,19960234,못말리는 드라큐라 ,Dracula-Dead And Loving It,1995.0,19960914.0,장편,개봉,프랑스,"코미디,공포(호러)",프랑스,코미디,멜 브룩스,브룩스필름즈
5640,19950029,삘구,Pil-Gu,1993.0,19970726.0,장편,개봉,한국,드라마,한국,드라마,유진선,합동영화(주)
5641,19960489,언더그라운드,Underground,1995.0,19951230.0,장편,개봉,"프랑스,유고슬라비아,독일","드라마,코미디",프랑스,드라마,에밀 쿠스트리차,시비2000
5642,19950365,짐 캐리의 에이스 벤츄라 2 ,Ace Ventura: When Nature Calls,1995.0,19951230.0,장편,개봉,미국,"코미디,드라마,어드벤처",미국,코미디,스티브 오덱크,모건 크릭 프로덕션즈
5643,19950364,서극의 칼 ,The Blade,1995.0,19951230.0,장편,개봉,홍콩,액션,홍콩,액션,서극,골든하베스트
5644,19950363,차타레 부인,Young Lady Chatterley,1977.0,19951230.0,장편,개봉,미국,"멜로/로맨스,드라마",미국,멜로/로맨스,알란 로버츠,골든도어 프로덕션
5645,19950362,프로그램 ,The Program,1993.0,19951230.0,장편,개봉,미국,액션,미국,액션,데이빗 S. 워드,터치스톤 픽처스
5646,19950361,에그 맨 ,Egg Man,1995.0,19951230.0,장편,개봉,태국,판타지,태국,판타지,엉 클,타이 엔터테인먼트 코 엘티디
5647,19950045,돌아온 홍길동,Returned Hero Hong Kil-Dong,1995.0,19951224.0,장편,개봉,한국,애니메이션,한국,애니메이션,신동헌,(주)돌꽃컴패니
5648,19950358,머니 트레인 ,Money Train,1995.0,19951223.0,장편,개봉,미국,액션,미국,액션,조셉 루벤,콜럼비아 픽쳐스 코포레이션
5649,19950357,화월가기 ,Love In The Time Twilight,1995.0,19951223.0,장편,개봉,홍콩,코미디,홍콩,코미디,서극,골든하베스트
5650,19950055,헝그리 베스트 5,"Hungry Best 5, The&Nbsp;",1995.0,19951223.0,장편,개봉,한국,애니메이션,한국,애니메이션,이규형,(주)영프로덕션
5651,19950354,올리비에 올리비에 ,Olivie Olivie,1992.0,19951216.0,장편,개봉,프랑스,드라마,프랑스,드라마,아그네츠카 홀란드,올리안 프로덕션
5652,19950054,리허설,Rehearsal,1995.0,19951216.0,장편,개봉,한국,성인물(에로),한국,성인물(에로),강정수,(주)선익필름
5653,19950043,비설,Secret,1995.0,19951216.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,정길채,(주)월드시네마
5654,19950352,페어 게임 ,Fair Game,1995.0,19951209.0,장편,개봉,미국,액션,미국,액션,앤드류 사입스,워너브러더스 코리아(주)
5655,19950351,산타클로스 ,The Santa Claus,1994.0,19951209.0,장편,개봉,미국,코미디,미국,코미디,존 파스킨,월트디즈니
5656,19940029,산업적인,Industrial Universe,1994.0,19940622.0,단편,기타,한국,드라마,한국,드라마,배효룡,첼로피스톨
5657,19950350,데스페라도 ,Desperado,1995.0,19951209.0,장편,개봉,미국,액션,미국,액션,로베르토 로드리게즈,콜럼비아 픽쳐스 코포레이션
5658,19950349,모탈 컴뱃 ,Motal Combat,1995.0,19951209.0,장편,개봉,미국,액션,미국,액션,폴 앤더슨,뉴라인 시네마
5659,19950346,토탈 이클립스 ,Total Eclipse,1995.0,19951202.0,장편,개봉,"영국,프랑스,벨기에",드라마,영국,드라마,아그네츠카 홀란드,피트프로덕션
5660,19950345,신불료정 ,That'S Life My Darling,1994.0,19951202.0,장편,개봉,홍콩,멜로/로맨스,홍콩,멜로/로맨스,이동승,필름언리미티드
5661,19950343,심플리 러브 ,Simply Love,1994.0,19951202.0,장편,개봉,독일,드라마,독일,드라마,피터 팀,아비스타필름
5662,19950342,터프 바스타드 ,One Tough Bastard,1995.0,19951202.0,장편,개봉,미국,액션,미국,액션,커트 위머,라이브 엔터테인먼트
5663,19950053,맨,Man,1995.0,19951202.0,장편,개봉,한국,코미디,한국,코미디,여균동,㈜익영영화
5664,19950051,배꼽버스,Bellybutton Bus,1995.0,19951202.0,장편,개봉,한국,드라마,한국,드라마,박광우,셜리우드 영화사
5665,19950340,룸메이트 ,Roommate,1994.0,19951125.0,장편,개봉,미국,코미디,미국,코미디,피터 예이츠,할리우드픽처스
5666,19950338,제이드 ,Jade,1995.0,19951125.0,장편,개봉,미국,액션,미국,액션,윌리엄 프리드킨,파라마운트 픽쳐스
5667,19950330,자웅대도 ,Legendary Couple,1995.0,19951118.0,장편,개봉,홍콩,액션,홍콩,액션,격지군,만다린 필름즈
5668,19950326,주홍글씨 ,The Scarlet Letter,1995.0,19951111.0,장편,개봉,미국,드라마,미국,드라마,롤랑 조페,시너지 프로덕션
5669,19950324,8초의 승부 ,8 Seconds,1994.0,19951111.0,장편,개봉,미국,드라마,미국,드라마,존 G. 어빌드센,뉴라인 시네마
5670,19889121,콘트랙,The Contract,1999.0,19990529.0,장편,기타,캐나다,범죄,캐나다,범죄,K.C. 바스콤,Cut to the Horse Productions Inc.
5671,19950321,스모크 ,Smoke,1995.0,19951104.0,장편,개봉,미국,"드라마,코미디",미국,드라마,웨인 왕,미라맥스 필름즈
5672,19950320,가상현실 ,Virtuosity,1995.0,19951104.0,장편,개봉,미국,액션,미국,액션,브렛 레너드,파라마운트 픽쳐스
5673,19950318,잉글리쉬맨 ,The Englishman Who Went Up A Hill But Came Down A Mountain,1995.0,19951104.0,장편,개봉,영국,"코미디,멜로/로맨스",영국,코미디,크리스토퍼 몬저,미라맥스 필름즈
5674,19950317,슈톤크 ,Schtonk,1995.0,19951104.0,장편,개봉,독일,코미디,독일,코미디,헬무트 디틀,웨스트도이처 룬드펑크
5675,19950009,안개 속에서 2분 더,Two More Minutes In The Fog,1995.0,19951101.0,장편,개봉,한국,성인물(에로),한국,성인물(에로),포덕희,(주)성일씨네마트
5676,19950315,도시 속의 인디언 ,Un Indien Dans La Ville,1994.0,19951028.0,장편,개봉,프랑스,어드벤처,프랑스,어드벤처,에르베 팔뤼드,까날 플러스
5677,19970013,깊은 슬픔,Deep Blue,1997.0,19971108.0,장편,개봉,한국,"드라마,액션",한국,드라마,곽지균,(주)동양미디어
5678,19950059,서울 미란다,Seoul Miranda,1995.0,19951027.0,장편,개봉,한국,성인물(에로),한국,성인물(에로),최창호,(주)세운미디어
5679,19950312,파니 핑크 ,Keiner Liebt Mich,1994.0,19951021.0,장편,개봉,독일,드라마,독일,드라마,도리스 되리에,코브라 필름 GmbH
5680,19950310,벼랑 끝에 걸린 사나이 ,The Buddy Factor,1994.0,19951021.0,장편,개봉,미국,코미디,미국,코미디,조지 훵,키스톤 패밀리 픽쳐스
5681,19950309,넥서스 트랙 ,Star Trek:Generations,1994.0,19951021.0,장편,개봉,미국,SF,미국,SF,데이빗 카슨,파라마운트 픽쳐스
5682,19950308,과거 속의 살인 ,Past Tense,1994.0,19951021.0,장편,개봉,미국,스릴러,미국,스릴러,그레이엄 클리포드,리퍼블릭 엔터테인먼트
5683,19950014,빛은 내 가슴에,Light In My Heart,1995.0,19951021.0,장편,개봉,한국,드라마,한국,드라마,이기원 ,아리랑필름
5684,19950305,네트 ,The Net,1995.0,19951014.0,장편,개봉,미국,스릴러,미국,스릴러,어윈 윙클러,콜럼비아 픽쳐스 코포레이션
5685,19950304,포스 맨 ,The 4Th Man,1983.0,19951014.0,장편,개봉,네덜란드,미스터리,네덜란드,미스터리,폴 버호벤,네덜란드 필름
5686,19990151,페이백,Payback,1998.0,19990327.0,장편,개봉,미국,"드라마,범죄,스릴러,액션",미국,드라마,브라이언 헬겔랜드,아이콘엔터테인먼트인터내셔널
5687,19950058,95 캉캉 69,95 Can Can 69,1995.0,19951011.0,장편,개봉,한국,성인물(에로),한국,성인물(에로),서필현,범진영화(주)
5688,19950301,스피시즈 ,Species,1995.0,19951007.0,장편,개봉,미국,SF,미국,SF,로저 도널드슨,메트로-골드윈-마이어
5689,19950057,꼬리치는 남자,The Man Wagging Tail,1995.0,19951007.0,장편,개봉,한국,코미디,한국,코미디,허동우,기획시대(주)
5690,19950298,위험한 아이들 ,Dangerous Minds,1995.0,19950930.0,장편,개봉,미국,드라마,미국,드라마,존 N. 스미스,할리우드픽처스
5691,19950288,다크 눈 ,The Passion Of Darkly Noon,1995.0,19950923.0,장편,개봉,영국,스릴러,영국,스릴러,필립 리들리,후지티브피어쳐
5692,19950286,마이클 빈의 죽음의 표적,Breach Of Trust,1995.0,19950921.0,장편,개봉,미국,액션,미국,액션,찰스 윌킨스,키스톤 픽처스
5693,19950282,성룡의 썬더볼트 ,Thunder Bolt,1995.0,19950908.0,장편,개봉,홍콩,액션,홍콩,액션,진가상,골든하베스트
5694,19950281,크림슨 타이드 ,Crimson Tide,1994.0,19950908.0,장편,개봉,미국,액션,미국,액션,토니 스콧,돈 심슨/제리부룩하이머 필름
5695,19950280,다크 댄서 ,The Dark Dancer,1994.0,19950908.0,장편,개봉,미국,"성인물(에로),스릴러,드라마",미국,성인물(에로),로버트 버지,서드 코스트 엔터테인먼트
5696,20030118,초승달과 밤배,The Crescent Moon,2003.0,20050825.0,장편,개봉,한국,드라마,한국,드라마,장길수,(주)신씨네
5697,20040788,깃,Git-Feathers in the Wind,2004.0,20050114.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,송일곤,(재)환경재단
5698,20050036,가능한 변화들,Possible Changes,2004.0,20050318.0,장편,개봉,한국,드라마,한국,드라마,민병국,(주)무비넷
5699,20040771,레드 아이,Red Eye,2005.0,20050218.0,장편,개봉,한국,공포(호러),한국,공포(호러),김동빈,태창엔터테인먼트(주)
5700,20040675,호텔 비너스,The Hotel Venus,2004.0,20040910.0,장편,개봉,일본,드라마,일본,드라마,다카하타 히데타,아스믹에이스엔터테인먼트
5701,20040766,여고생 시집가기,Marrying High School Girl,2004.0,20041223.0,장편,개봉,한국,코미디,한국,코미디,오덕환,(주)더존필름
5702,20040738,"DMZ, 비무장지대",D M Z (Demilitarized Zone),2004.0,20041126.0,장편,개봉,한국,"드라마,전쟁",한국,드라마,이규형,이규형시네마(주)
5703,20040647,도마 안중근,Thomas Ahn Joong Keun,2004.0,20040910.0,장편,개봉,한국,드라마,한국,드라마,서세원,(주)소스원프로덕션
5704,20040565,망치,Hammerboy,2004.0,20040806.0,장편,개봉,한국,애니메이션,한국,애니메이션,안태근,캐릭터플랜(주)
5705,19950279,메모리 런 ,Memory Run,1994.0,19950908.0,장편,개봉,미국,SF,미국,SF,알란 A. 골드스타인,메리디안 엔터테인먼트
5706,19950064,도둑과 시인,Thief And A Poet,1995.0,19950908.0,장편,개봉,한국,코미디,한국,코미디,진유영,미래영화(주)
5707,19950004,아찌 아빠,My Old Sweetheart,1995.0,19950908.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,신승수,합동영화(주)
5708,19950003,에로틱 걸,Erotic Girl,1995.0,19950908.0,장편,개봉,한국,성인물(에로),한국,성인물(에로),우태영,한보영화(주)
5709,19950277,지킬 박사와 미스 하이드 ,Dr. Jekyll And Ms. Hyde,1995.0,19950902.0,장편,개봉,미국,공포(호러),미국,공포(호러),데이빗 프라이스,랭크 필름 오가니제이션
5710,19950276,무법의 탈주자,Outraged Fugitive,1994.0,19950902.0,장편,개봉,미국,액션,미국,액션,로버트 안토니,라피 필름
5711,19950275,워터 월드 ,Water World,1995.0,19950901.0,장편,개봉,미국,SF,미국,SF,케빈 레이놀즈,데이비스 엔터테인먼트 필름웍스
5712,19950274,네프 므와 ,Neuf Mois,1994.0,19950826.0,장편,개봉,프랑스,코미디,프랑스,코미디,빠뜨릭 브라우데,카날플러스 드로이츠
5713,19950273,레드 스콜피온 2 ,Red Scorpion 2,1993.0,19950826.0,장편,개봉,미국,액션,미국,액션,마이클 케네디,어거스트엔터테인먼트
5714,19950272,데스 머신 ,Death Machine,1994.0,19950826.0,장편,개봉,영국,액션,영국,액션,스테판 노링톤,후지티브피어쳐
5715,19950271,악령의 숨결 ,Last Gasp,1995.0,19950826.0,장편,개봉,미국,공포(호러),미국,공포(호러),스코트 맥기니스,쿠쉬너-록케 컴퍼니
5716,19960134,야성녀 아이비 2 ,Poison Ivy Ⅱ,1995.0,19960406.0,장편,개봉,미국,스릴러,미국,스릴러,앤 구어서드,뉴라인 시네마
5717,19950269,프리 윌리 2 ,Free Willy 2,1995.0,19950819.0,장편,개봉,미국,드라마,미국,드라마,드와이트 리틀,알코어필름즈
5718,19950267,캔디 맨 2 ,Candy Man 2,1995.0,19950819.0,장편,개봉,영국,공포(호러),영국,공포(호러),빌 콘돈,폴리그램 필름드 엔터테인먼트
5719,19950019,애마와 백수건달,Aema And The H,1995.0,19950819.0,장편,개봉,한국,성인물(에로),한국,성인물(에로),김문옥,유성필름
5720,19950007,머저리와 등신들,Idiots And Fools,1995.0,19950819.0,장편,개봉,한국,코미디,한국,코미디,박용준 ,(주)한영필림
5721,19950265,린다 해밀턴의 이중생활 ,Separate Lives,1995.0,19950816.0,장편,개봉,미국,스릴러,미국,스릴러,데이빗 매든,인터스코프커뮤니케이션
5722,19950262,나이트 워치 ,Night Watch,1995.0,19950812.0,장편,개봉,미국,액션,미국,액션,데이빗 잭슨,브리티쉬라이온필름코퍼레이션
5723,19950261,브레이드 킬러 ,Wanted Dead Or Alive,1986.0,19950812.0,장편,개봉,미국,액션,미국,액션,게리 샤먼,밸커필름인베스터스
5724,19950260,욕망의 저격자 ,Dangerous Prey,1995.0,19950812.0,장편,개봉,캐나다,액션,캐나다,액션,로이다 A. 시맨들,노스 어메리칸 픽쳐스
5725,19950257,아폴로 13 ,Apolo 13,1995.0,19950805.0,장편,개봉,미국,드라마,미국,드라마,론 하워드,이메이진엔터테인먼트
5726,19950013,붉은 매,The Red Falcon,1995.0,19950805.0,장편,개봉,한국,애니메이션,한국,애니메이션,심상일,대원동화(주)
5727,19950253,휴먼 타임범 ,Human Timebomb,1995.0,19950729.0,장편,개봉,미국,액션,미국,액션,마크 로퍼,누 이미지
5728,19950251,싸이보그 전사 ,Heat Seeker,1995.0,19950729.0,장편,개봉,미국,SF,미국,SF,알버트 파이언,트라이마크 픽쳐스
5729,19950010,총잡이,Gun And Gun,1995.0,19950729.0,장편,개봉,한국,코미디,한국,코미디,김의석,(주)김의석필름
5730,19950011,파워킹,Power King,1995.0,19950726.0,장편,개봉,한국,드라마,한국,드라마,심형래,영구아트무비
5731,19950255,사이버 트랙커 2 ,Cyber Tracker 2,1994.0,19950722.0,장편,개봉,미국,SF,미국,SF,리차드 페핀,피엠 엔터테인먼트 그룹
5732,19950250,카멜롯의 전설 ,First Knight,1994.0,19950722.0,장편,개봉,미국,"사극,드라마",미국,사극,제리 주커,콜럼비아 픽쳐스 코포레이션
5733,19950247,저지 드레드 ,Judge Dredd,1995.0,19950715.0,장편,개봉,미국,SF,미국,SF,대니 캐넌,씨너지 픽쳐스
5734,19950245,프렌치 키스 ,French Kiss,1995.0,19950715.0,장편,개봉,"미국,영국","멜로/로맨스,코미디",미국,멜로/로맨스,로렌스 캐스단,이십세기폭스필름코퍼레이션
5735,19950244,배트맨 포에버 ,Batman Forever,1995.0,19950715.0,장편,개봉,미국,액션,미국,액션,조엘 슈마허,폴리그램 필름드 엔터테인먼트
5736,19950243,폭풍탈주 ,Hard Justice,1994.0,19950715.0,장편,개봉,미국,액션,미국,액션,그렉 예이타나스,누 이미지
5737,19950242,분노의 영웅 ,Rage,1994.0,19950715.0,장편,개봉,미국,액션,미국,액션,조셉 메리,피엠 엔터테인먼트 그룹
5738,19950241,라파누이 ,Rapa Nui,1994.0,19950715.0,장편,개봉,미국,액션,미국,액션,케빈 레이놀즈,머제스틱 필름즈 인터내셔널
5739,19950240,20세기 레 미제라블 ,Les Miserable 20C,1995.0,19950708.0,장편,개봉,프랑스,드라마,프랑스,드라마,끌로드 를르슈,르 스튜디오 카날+
5740,19950236,싸이보그 캅 3 ,Cyborg Cop 3,1995.0,19950708.0,장편,개봉,미국,SF,미국,SF,요시 와인,누 이미지
5741,19959144,이연걸의 탈출,High Risk,1995.0,19950701.0,장편,개봉,홍콩,"범죄,액션",홍콩,범죄,왕정,파라마운트 픽쳐스
5742,19950229,파리 프랑스 ,Paris France,1993.0,19950701.0,장편,개봉,미국,성인물(에로),미국,성인물(에로),제랄드 코코리티,얼라이언스커뮤니케이션즈코퍼레이션
5743,19950008,천재선언,"Best Comedy Of Our Lives, The",1995.0,19950701.0,장편,개봉,한국,"드라마,코미디",한국,드라마,이장호,㈜영화세상
5744,19950228,숏컷 ,Short Cut,1993.0,19950624.0,장편,개봉,미국,드라마,미국,드라마,로버트 알트만,스펠링 필름
5745,19950227,스패로우 ,The Story Of Sparrow,1994.0,19950624.0,장편,개봉,이탈리아,드라마,이탈리아,드라마,프랑코 제피렐리,폴리그램. 세치고리 그룹
5746,19950226,하이드어웨이 ,Hideaway,1994.0,19950624.0,장편,개봉,미국,스릴러,미국,스릴러,브렛 레너드,트라이스타 픽쳐스
5747,19950225,야망의 그림자 ,Beyond Desire,1995.0,19950624.0,장편,개봉,미국,액션,미국,액션,도미니끄 오쎄닌 지라드,패럴럴 픽쳐스
5748,20030233,호미사이드,Hollywood Homicide,2003.0,20031212.0,장편,개봉,미국,"액션,범죄,코미디",미국,액션,론 쉘톤,콜럼비아트라이스타
5749,20030209,웰컴 투 더 정글,The Rundown ,2003.0,20031121.0,장편,개봉,미국,"액션,어드벤처",미국,액션,피터 버그,콜럼비아트라이스타
5750,20030341,씨비스킷,Seabiscuit,2003.0,20031121.0,장편,개봉,미국,드라마,미국,드라마,게리 로스,브에나비스타인터내셔널
5751,20030247,아이덴티티,Identity ,2003.0,20031031.0,장편,개봉,미국,"범죄,스릴러",미국,범죄,제임스 맨골드,콜럼비아트라이스타
5752,20072174,대디 데이 케어,Daddy Day Care,2003.0,20031024.0,장편,개봉,미국,코미디,미국,코미디,스티브 카,콜럼비아트라이스타
5753,20072170,어둠의 저주,Darkness Falls,2003.0,20031017.0,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),조나단 리브스만,콜럼비아트라이스타
5754,20030147,S.W.A.T. 특수기동대,S.W.A.T. ,2003.0,20030925.0,장편,개봉,미국,"액션,범죄",미국,액션,클락 존슨,콜럼비아트라이스타
5755,20030135,캐리비안의 해적 : 블랙펄의 저주,Pirates of the Caribbean: The Curse of the Black Pearl ,2003.0,20030905.0,장편,개봉,미국,"어드벤처,액션,코미디",미국,어드벤처,고어 버빈스키,월트 디즈니 픽쳐스
5756,20010099,미녀삼총사,Charlie`S Angels,2000.0,20001125.0,장편,개봉,미국,"액션,코미디",미국,액션,맥지,콜럼비아 트라이스타
5757,20030082,포리너,The Foreigner,2003.0,20030620.0,장편,개봉,미국,"액션,범죄",미국,액션,마이클 오블로위츠,콜럼비아트라이스타
