,movieCd,auditNo,watchGradeNm,watchCd
6144,20000181,2000-F125,18세관람가,19
6145,19990247,99-F054,18세관람가,19
6146,19970279,K97-22,18세 미만인 자는 관람할 수 없는 등급,19
6147,20100361,2010-F256,12세이상관람가,12
6148,19980251,K98-256,18세 미만인 자는 관람할 수 없는 등급,19
6149,19860132,86-193,국민학생관람불가,12
6150,19990112,K98-276,12세 미만인 자는 관람할 수 없는 등급,12
6151,20030247,2003-F191,15세관람가,15
6152,20090487,2009-F275,15세이상관람가,15
6153,20060031,2006-F030,18세관람가,19
6154,19990287,99-F125,12세관람가,12
6155,19980131,97-155,고등학생이상관람가,15
6156,20090234,2009-F133,15세이상관람가,15
6157,20111532,2011-F373,전체관람가,all
6158,20070551,2007-F498,전체관람가,all
6159,20070424,2007-F327,15세이상관람가,15
6160,20050059,2005-F049,15세관람가,15
6161,20050257,2005-F250,12세관람가,12
6162,20090950,2010-F381,12세이상관람가,12
6163,19970274,K97-16,15세 미만인 자는 관람할 수 없는 등급 ,15
6164,19970071,96-463,고등학생이상관람가,15
6165,19910148,91-27,연소자관람불가,19
6166,19890147,88-332,고등학생이상관람가,15
6167,19960103,96-34,연소자관람불가,19
6168,20050048,2005-F065,12세관람가,12
6169,20090103,2009-F52,전체관람가,all
6170,20050218,2005-F191,18세관람가,19
6171,19980140,K98-79,18세 미만인 자는 관람할 수 없는 등급,19
6172,20000101,K97-13,18세 미만인 자는 관람할 수 없는 등급,19
6173,19940214,94-175,고등학생이상관람가,15
6174,20060232,2006-F204,15세관람가,15
6175,19980232,K98-175,18세 미만인 자는 관람할 수 없는 등급,19
6176,19950071,95-5,연소자관람불가,19
6177,20100975,2010-F346,12세이상관람가,12
6178,20000099,2000-F007,전체관람가,all
6179,19980274,K98-274,15세 미만인 자는 관람할 수 없는 등급 ,15
6180,20060024,2006-F029,12세관람가,12
6181,20040702,2004-F284,15세관람가,15
6182,20060104,2006-F070,15세관람가,15
6183,20070043,2007-F017,청소년관람불가,19
6184,20040610,2004-F206,15세관람가,15
6185,19990196,99-097,15세 미만인 자는 관람할 수 없는 등급 ,15
6186,19980236,K98-233,15세 미만인 자는 관람할 수 없는 등급 ,15
6187,19970313,97-299,연소자관람불가,19
6188,19920205,92-106,중학생이상관람가,12
6189,20050118,2005-F123,15세관람가,15
6190,20000302,2000-F350,12세관람가,12
6191,20040458,2000-F186,12세관람가,12
6192,20101070,2010-F440 ,12세이상관람가,12
6193,20050023,2005-F017,18세관람가,19
6194,19980113,K98-65,모든 관람객이 관람할 수 있는 등급,all
6195,20100165,2010-F128,12세이상관람가,12
6196,20060140,2006-F234,12세관람가,12
6197,19980270,K98-283,12세 미만인 자는 관람할 수 없는 등급,12
6198,20070264,2007-F216,전체관람가,all
6199,20040529,2004-F080,15세관람가,15
6200,19990159,99-051,15세 미만인 자는 관람할 수 없는 등급 ,15
6201,19930255,93-463,중학생이상관람가,12
6202,20040465,2004-F013,15세관람가,15
6203,19760001,2000-F042,18세관람가,19
6204,19990317,99-F181,12세관람가,12
6205,19990212,99-F040,18세관람가,19
6206,20090069,2008-F454,12세이상관람가,12
6207,20090438,2009-F246,12세이상관람가,12
6208,20060318,2006-F370 ,전체관람가,all
6209,19970322,K97-58,모든 관람객이 관람할 수 있는 등급,all
6210,19970254,97-274,고등학생이상관람가,15
6211,19960163,96-134,연소자관람불가,19
6212,19960078,95-416,연소자관람가,all
6213,19940085,93-506,중학생이상관람가,12
6214,20000312,2000-F340,전체관람가,all
6215,20050069,2005-F084,12세관람가,12
6216,20000228,2000-F234,18세관람가,19
6217,19920259,92-300,중학생이상관람가,12
6218,19920294,92-373,고등학생이상관람가,15
6219,19950131,95-73,고등학생이상관람가,15
6220,19780089,,청소년관람불가,19
6221,19840044,84-10,연소자관람가,all
6222,19940314,94-272,고등학생이상관람가,15
6223,19930234,93-403,중학생이상관람가,12
6224,19800091,,국민학생관람불가,12
6225,20050093,2001-F069,전체관람가,all
6226,20101381,,12세이상관람가,12
6227,20100098,2010-F55,12세이상관람가,12
6228,20090587,2009-F266,12세이상관람가,12
6229,19960310,96-331,중학생이상관람가,12
6230,19970116,96-109,연소자관람불가,19
6231,19950094,95-25,고등학생이상관람가,15
6232,19930248,93-414,연소자관람불가,19
6233,19790097,,미성년자관람불가,19
6234,19970115,96-155,연소자관람불가,19
6235,20070088,2007-F059 ,15세이상관람가,15
6236,20050033,2005-F032,12세관람가,12
6237,20040734,2004-F312,15세관람가,15
6238,20070602,2007-F351,전체관람가,all
6239,20090148,2008-F441,전체관람가,all
6240,20000074,99-F173,18세관람가,19
6241,20050277,2005-F253,18세관람가,19
6242,19960326,96-337,고등학생이상관람가,15
6243,20090685,2009-F371,12세이상관람가,12
6244,20060430,2007-F029,전체관람가,all
6245,20128246,2012-F502,청소년관람불가,19
6246,19190007,,,all
6247,20010099,2000-F324,15세관람가,15
6248,20060074,2006-F071,전체관람가,all
6249,20050286,2005-F216,15세관람가,15
6250,19970252,97-300,연소자관람불가,19
6251,19930374,93-169,고등학생이상관람가,15
6252,19930202,93-272,고등학생이상관람가,15
6253,19869057,87-79,고등학생이상관람가,15
6254,19950129,95-57,연소자관람불가,19
6255,19990271,99-F130,18세관람가,19
6256,19920115,91-358,연소자관람불가,19
6257,20112979,95-20,고등학생이상관람가,15
6258,19960089,95-420,고등학생이상관람가,15
6259,19870057,87-142,고등학생이상관람가,15
6260,20108157,,,all
6261,19678004,,,all
6262,19950287,95-295,연소자관람불가,19
6263,19980243,97-176,연소자관람불가,19
6264,19930147,93-158,고등학생이상관람가,15
6265,19890236,89-108,고등학생이상관람가,15
6266,19930359,93-352,고등학생이상관람가,15
6267,20000131,2000-F033,전체관람가,all
6268,19728145,,,all
6269,19930274,92-467,고등학생이상관람가,15
6270,19960263,96-161,고등학생이상관람가,15
6271,19800042,,연소자관람불가,19
6272,20040705,2004-F340,전체관람가,all
6273,19980219,K98-132,18세 미만인 자는 관람할 수 없는 등급,19
6274,19980218,K98-165,18세 미만인 자는 관람할 수 없는 등급,19
6275,20010009,2001-F310,15세관람가,15
6276,20100261,2010-F206,15세이상관람가,15
6277,20060163,2006-F144,15세관람가,15
6278,20040715,2004-F321,15세관람가,15
6279,20072189,2002-F069,18세관람가,19
6280,20000141,2000-F064,18세관람가,19
6281,19950142,95-22,연소자관람불가,19
6282,19980196,K98-154,18세 미만인 자는 관람할 수 없는 등급,19
6283,19960199,96-209,연소자관람불가,19
6284,20060072,2006-F032,12세관람가,12
6285,20060065,2006-F088,15세관람가,15
6286,19920174,92-86,중학생이상관람가,12
6287,19920340,92-374,고등학생이상관람가,15
6288,20060281,2006-F311,12세관람가,12
6289,20050092,2005-F093,15세관람가,15
6290,19970129,97-96,연소자관람불가,19
6291,20070521,2007-F451,15세이상관람가,15
6292,19850098,,국민학생관람불가,12
6293,19950245,95-236,고등학생이상관람가,15
6294,20060121,2006-F135 ,12세관람가,12
6295,19950220,95-190,고등학생이상관람가,15
6296,19860110,86-120,국민학생관람불가,12
6297,20050087,2005-F080,15세관람가,15
6298,20040543,2004-F104,전체관람가,all
6299,19990191,99-F009,12세관람가,12
6300,19980087,K98-40,18세 미만인 자는 관람할 수 없는 등급,19
6301,20072160,2004-F120,18세관람가,19
6302,19790086,,,all
6303,19950200,95-172,연소자관람불가,19
6304,19950261,95-105,연소자관람불가,19
6305,20060202,2006-F210,15세관람가,15
6306,19990236,99-F072,18세관람가,19
6307,19990132,99-016,15세 미만인 자는 관람할 수 없는 등급 ,15
6308,20040504,2004-F021,전체관람가,all
6309,20070635,2007-F425,12세이상관람가,12
6310,20070428,2007-F172,12세이상관람가,12
6311,20050030,2005-F054,15세관람가,15
6312,20000186,2000-F146,15세관람가,15
6313,19990235,99-F055,18세관람가,19
6314,19970215,97-230,연소자관람불가,19
6315,19990118,97-164,15세 미만인 자는 관람할 수 없는 등급 ,15
6316,19930351,93-268,고등학생이상관람가,15
6317,19800111,,국민학생관람불가,12
6318,19780094,,청소년관람불가,19
6319,19950198,95-178,고등학생이상관람가,15
6320,19940180,94-58,고등학생이상관람가,15
6321,19980093,K98-66,15세 미만인 자는 관람할 수 없는 등급 ,15
6322,20100144,2009-F455,15세이상관람가,15
6323,19790051,,국민학생관람불가,12
6324,19930105,93-68,중학생이상관람가,12
6325,20060170,K98-116,18세 미만인 자는 관람할 수 없는 등급,19
6326,19950253,95-245,연소자관람불가,19
6327,19950236,95-230,고등학생이상관람가,15
6328,19880142,88-147,중학생이상관람가,12
6329,19950324,95-298,고등학생이상관람가,15
6330,19910187,91-56,연소자관람가,all
6331,19750035,,15세이상관람가,15
6332,19940388,94-389,연소자관람불가,19
6333,19920198,92-137,중학생이상관람가,12
6334,19900356,90-394,중학생이상관람가,12
6335,19880222,88-340,연소자관람가,all
6336,19770097,2017-MF01702,12세이상관람가,12
6337,19790101,,미성년자관람불가,19
6338,19758027,,,all
6339,19900351,90-351,고등학생이상관람가,15
6340,19980246,K98-232,모든 관람객이 관람할 수 있는 등급,all
6341,19980119,K98-57,12세 미만인 자는 관람할 수 없는 등급,12
6342,19950285,95-177,고등학생이상관람가,15
6343,20050343,2006-F055,전체관람가,all
6344,19940008,94-391 ,연소자관람가,all
6345,19740139,,12세이상관람가,12
6346,19740130,,12세이상관람가,12
6347,19730059,,15세이상관람가,15
6348,19950331,95-356,연소자관람불가,19
6349,20070292,2007-F261 ,15세이상관람가,15
6350,20100114,2010-F22,청소년관람불가,19
6351,19960225,96-243,고등학생이상관람가,15
6352,20080012,2007-F401,청소년관람불가,19
6353,19920367,92-489,연소자관람가,all
6354,19980066,97-275,연소자관람가,all
6355,19840076,,연소자관람불가,19
6356,20000068,99-F167,18세관람가,19
6357,19960211,96-206,고등학생이상관람가,15
6358,19940288,94-270,고등학생이상관람가,15
6359,19850096,,연소자관람가,all
6360,19810057,,연소자관람가,all
6361,19950309,95-304,중학생이상관람가,12
6362,19950217,95-120,연소자관람불가,19
6363,19930132,93-101,중학생이상관람가,12
6364,19900335,90-334,고등학생이상관람가,15
6365,20137542,2014-MF00573 ,15세이상관람가,15
6366,19780066,,전체관람가,all
6367,19820124,6119,연소자관람불가,19
6368,20000233,2000-F222,18세관람가,19
6369,19950321,95-290,연소자관람가,all
6370,20040556,2004-F130,18세관람가,19
6371,20090811,2009-F392,12세이상관람가,12
6372,20100292,2010-F213,12세이상관람가,12
6373,20070550,2008-FMV00,12세이상관람가,12
6374,20040597,2004-F204,12세관람가,12
6375,19990227,99-F051,12세관람가,12
6376,19980283,K98-284,15세 미만인 자는 관람할 수 없는 등급 ,15
6377,19790106,,미성년자관람불가,19
6378,20000098,2000-F037,18세관람가,19
6379,19979083,2000-F060,12세관람가,12
6380,20080030,2008-F3,전체관람가,all
6381,20070317,2007-F270,15세이상관람가,15
6382,19960092,95-219,고등학생이상관람가,15
6383,19970111,96-397,연소자관람불가,19
6384,20101378,2010-F502,15세이상관람가,15
6385,20070642,2007-F416,청소년관람불가,19
6386,20060311,2006-F327,15세관람가,15
6387,19950320,95-313,고등학생이상관람가,15
6388,19920183,92-47,고등학생이상관람가,15
6389,19950114,95-70,고등학생이상관람가,15
6390,19850090,,연소자관람가,all
6391,20138764,2012-F1001,15세이상관람가,15
6392,19790112,,미성년자관람불가,19
6393,19940316,94-288,연소자관람불가,19
6394,20127246,,,all
6395,19970280,97-77,고등학생이상관람가,15
6396,19930385,93-395,고등학생이상관람가,15
6397,20050263,2005-F264,12세관람가,12
6398,20040732,2003-F002,18세관람가,19
6399,19980229,K98-199,15세 미만인 자는 관람할 수 없는 등급 ,15
6400,19770114,,,all
6401,19770111,,12세이상관람가,12
6402,20108787,,,all
6403,19940271,94-246,고등학생이상관람가,15
6404,19860119,86-154,국민학생관람불가,12
6405,19810053,,국민학생관람불가,12
6406,19780072,,15세이상관람가,15
6407,19740087,,15세이상관람가,15
6408,19730066,,15세이상관람가,15
6409,19910020,91-108,연소자관람불가,19
6410,19910037,91-37,연소자관람불가,19
6411,19910033,91-30,연소자관람불가,19
6412,19880053,88-238,연소자관람불가,19
6413,19850072,27,연소자관람불가,19
6414,19930079,93_17,고등학생이상관람가,15
6415,20050203,2005-F158,15세관람가,15
6416,19980106,K98-59,18세 미만인 자는 관람할 수 없는 등급,19
6417,19950154,95-58,고등학생이상관람가,15
6418,19790100,,미성년자관람불가,19
6419,20108124,,,all
6420,19830136,83-19,국민학생관람불가,12
6421,20050311,2005-F292,12세관람가,12
6422,19920021,92-391,연소자관람가,all
6423,19310008,,,all
6424,19748209,,,all
6425,19730007,,전체관람가,all
6426,19880098,88-24,고등학생이상관람가,15
6427,19738198,,,all
6428,19960261,96-315,고등학생이상관람가,15
6429,20101100,2010-F446,15세이상관람가,15
6430,20040748,2004-F331,전체관람가,all
6431,20000109,99-F207,18세관람가,19
6432,19920304,92-390,고등학생이상관람가,15
6433,19930063,93-371,연소자관람불가,19
6434,20070261,2007-F223,전체관람가,all
6435,20060076,2006-F065,15세관람가,15
6436,19960324,96-359,고등학생이상관람가,15
6437,19900084,90-276,연소자관람불가,19
6438,19930122,93-40,중학생이상관람가,12
6439,19950282,95-280,고등학생이상관람가,15
6440,20126611,2013-F149,전체관람가,all
6441,20119133,,,all
6442,19790039,,국민학생관람불가,12
6443,19740077,,15세이상관람가,15
6444,19830082,6216,연소자관람불가,19
6445,19970266,97-129,연소자관람불가,19
6446,19900315,90-322,연소자관람불가,19
6447,19950281,95-201,고등학생이상관람가,15
6448,19960362,96-332,연소자관람불가,19
6449,19998688,,,all
6450,19970299,96-398,고등학생이상관람가,15
6451,19950239,95-213,중학생이상관람가,12
6452,19879074,87-218,미성년자관람불가,19
6453,19930342,93-253,연소자관람불가,19
6454,19910260,91-227,고등학생이상관람가,15
6455,20090763,89-201,고등학생이상관람가,15
6456,19900270,90-246,연소자관람가,all
6457,19960196,96-194,고등학생이상관람가,15
6458,19780077,,,all
6459,19940265,94-203,연소자관람불가,19
6460,19990169,99-058,18세 미만인 자는 관람할 수 없는 등급,19
6461,19820029,,연소자관람불가,19
6462,20070113,2007-F095,청소년관람불가,19
6463,19930367,93-396,연소자관람불가,19
6464,19990198,99-F005,12세관람가,12
6465,19890214,89-203,연소자관람가,all
6466,19758167,,,all
6467,20119135,,,all
6468,19638016,,,all
6469,19860033,,국민학생관람불가,12
6470,19840050,6248,연소자관람불가,19
6471,19830059,6173,국민학생관람불가,12
6472,19830037,,연소자관람불가,19
6473,19830010,6139,국민학생관람불가,12
6474,19820078,6113,국민학생관람불가,12
6475,19820005,6023,국민학생관람불가,12
6476,19800132,5968,연소자관람불가,19
6477,19800013,5891,국민학생관람불가,12
6478,19970004,K97-24,모든 관람객이 관람할 수 있는 등급,all
6479,19960016,96-435,연소자관람불가,19
6480,19920016,92-482,연소자관람불가,19
