,movieCd,movieNm,movieNmEn,openDt,repNationNm,genreCd,companys
6765,19910027,예수천당,Jesus Heaven,19910223,한국,5,유영필림(주)
6766,19900021,캬바레부인,Mrs. Cabaret,19901211,한국,5,대영영화주식회사
6767,19900034,호스테스 미스고,Hostess Miss Koh,19900908,한국,1,(주)한영필림
6768,19900039,도시의 상처,The Wound Of The City,19900602,한국,5,데니필름
6769,19880055,변강쇠 3,Byun Kang-Soi 3,19880924,한국,1,고려영화(주)
6770,19870004,호걸춘풍,Gallant Chun-pung ,19870128,한국,2,대경필름
6771,19860035,오사까 대부,Osaka Godfather,19860524,한국,0,(주)동협상사
6772,19830071,다른 시간 다른 장소,A Different Time And A Wrong Place,19830819,한국,5,(주)화천공사
6773,19820083,0점하의 자식들,Scoundrels Below Zero,19821127,한국,5,대영영화주식회사
6774,19950015,휘파람부는 여자,The Whistling Woman,19980228,한국,1,이화영화(주)
6775,19768225,학창시절,School Days,19760228,한국,1,대영영화주식회사
6776,19720052,여고시절,Girls' High School Days,19720101,한국,5,삼영필림
6777,20119543,꿍따리 유랑단,Never say I can’t,20111201,한국,6,(주)사람과사람
6778,19770005,뉴욕 44번지,"44Th Street, New York",19770205,한국,2,합동영화(주)
6779,20100690,속 돌아온 외다리,Returned A Single-Legged Man,19741016,한국,0,합동영화(주)
6780,20090144,삼토스와 댕기똘이,Samtos And Dori With Braids,19900105,한국,5,(주)서울동화엔터프라이즈 
6781,19910109,아르바이트 여자,The Arbeit Woman,19910817,한국,5,(주)유성필름
6782,19890081,정부와 정사,The Lover And Joint Suicide,19891216,한국,1,남동흥업
6783,19990210,스몰 솔저,Small Soldiers,19990612,미국,0,엠블린엔터테인먼트
6784,19980258,미세스 브라운 ,Mrs. Brown,19981114,미국,5,브리티쉬브로드캐스팅코퍼레이션
6785,20100968,페이퍼 하트,Paper Heart,20100902,미국,6,오버츄어 필름
6786,20128609,반드시 크게 들을 것 2 : Wild Days,Turn It Up to Eleven 2 : Wild Days,20121122,한국,6,㈜인디스토리
6787,19880028,불이라 불리운 여인,The Woman Called Fire,19880521,한국,1,(주)한영필림
6788,20112207,미션임파서블:고스트프로토콜,Mission: Impossible: Ghost Protocol,20111215,미국,0,파라마운트 픽쳐스
6789,20060083,내 곁에 있어줘,Be with Me,20060427,싱가포르,1,자오 웨이 필름
6790,19900156,7월 4일생,Born On The Fourth Of July,19900317,미국,5,익스트란코퍼레이션
6791,20136901,미히로의 19금 강좌,MIHIROS 15 LESSONS FOR GREAT LOVE & SEX,20130411,일본,19,(주)도키엔터테인먼트
6792,20090937,동쪽의 에덴 극장판 ① 더 킹오브 에덴,Eden Of The East The Movie I: The King Of Eden,20100128,일본,15,아스믹에이스엔터테인먼트
6793,19910064,사랑스런 이웃집 여자,The Lovely Woman Next Door,19911207,한국,5,효동흥업
6794,19910044,꽃그늘 속에 부는 바람,The Wind That Blows In The Shadows Of Flowers,19910824,한국,5,효동흥업
6795,19740117,밤에도 뜨는 태양,The Sun Rises At Night,19740809,한국,5,동아흥행㈜
6796,19740050,시집 갈래요,I'M Gonna Marry,19740530,한국,1,대영영화주식회사
6797,19740048,작은 새,A Little Bird,19740511,한국,1,합동영화(주)
6798,19930055,불꽃 슛 통키,"Shoot Fireworks, Tonkey",19930101,한국,5,비유엠영화
6799,19750079,감방,Jailhouse,19750704,한국,0,합동영화(주)
6800,19750044,무장 해제,Disarmament,19750605,한국,0,합동영화(주)
6801,19748223,흑백대권,Heukbaekdaegwon,19750328,한국,0,국제
6802,19740083,마지막 대결,The Last Showdown,19750627,한국,0,(주)화천공사
6803,19748214,흑무사,The Association,19741121,한국,0,(주)화천공사
6804,19900031,쫄병수첩 2,Soldier Note 2,19900519,한국,5,(주)서울필름
6805,19770069,용왕삼태자,The Prince Of Dragon King,19771210,한국,2,우성사
6806,19730106,일요일의 손님들,Guests On Sunday,19731020,한국,1,세경흥업(주)
6807,20100310,나잇&데이,Knight & Day,20100624,미국,0,뉴리전시 픽쳐스
6808,19920387,어퓨굿맨,A Few Good Men,19921218,미국,4,데이비드 브라운 프로덕션
6809,19900101,영웅후레쉬,Hero Flash,19900101,한국,9,(주)키네마서울
6810,19990188,케미컬 제너레이션 ,The Acid House,19990508,영국,7,픽쳐 팰리스 노스
6811,19780016,소림통천문,Shaolin Tongchun Martial Arts,19780401,한국,5,태창흥업
6812,19780001,소림사 흑표,Heuk-Pyo Of Shaolin Temple,19780121,한국,2,태창흥업
6813,19790031,신권비객,Fighter With Miraculous Martial Arts,19790608,한국,5,합동영화사
6814,19850077,빨간 앵두 2,Red Cherry 2,19851124,한국,5,신한영화(주)
6815,19850031,그대 있어야 할 자리에,At The Place You Need To Be,19850504,한국,5,대양필름(주)
6816,20100077,포스 카인드,The Fourth Kind,20100225,미국,9,유니버셜 픽쳐스
6817,19840059,홍병매,Hong Byung-Mae,19841103,한국,5,화풍흥업
6818,20000236,샤프트,Shaft,20000902,미국,0,파라마운트 픽쳐스
6819,20111787,샤프트,Shaft,19730202,미국,5,메트로-골드윈-마이어
6820,19990148,이브의 시선 ,Eve'S Bayou,19990320,미국,5,애디스 웨체슬러 픽쳐스
6821,20090345,주온-원혼의 부활,"Juon-Old Lady In White, Girl In Black",20090709,일본,8,토에이 비디오 컴퍼니
6822,20050352,당신이 그녀라면,In Her Shoes,20060112,미국,7,폭스2000픽처스
6823,19780051,오룡대협,Oh-Ryong Great Battle,19781111,한국,5,삼영필림
6824,19740032,아랑 낭자전,The Story Of Lady Arang,19741102,한국,8,대영영화주식회사
6825,19730054,일대영웅,A Great Hero,19740216,한국,0,(주)동아수출공사
6826,19710127,신용검객,"Shinyong, The Magic Sword",19711127,한국,0,한국예술영화
6827,19710115,독룡,Poisonous Dragon,19710917,한국,0,한국예술영화
6828,19950023,고금소총 3,A Weapon Of All Ages 3,19950415,한국,19,(주)반도영상
6829,19760097,왕룡,Wang Yong,19760313,한국,5,태창흥업
6830,19850032,월하의 사미인곡,The Song Under Moonlight,19850511,한국,8,(주)동협상사
6831,19820002,용문 파계 제자,Disciple Of Yong-Mun Depraved Monk,19820101,한국,0,(주)삼영필림
6832,19810035,월광쌍수,Two Fighters In Moonlight,19811016,한국,4,태창흥업
6833,19810004,십팔(18)통문방,Eighteen Martial Arts,19810404,한국,5,국제
6834,19800038,복권,Dae-Bok'S Martial Arts,19800621,한국,0,한진흥업주식회사
6835,19800008,무림 5걸,Five Murim Swordsmen,19800130,한국,0,(주)우진필림
6836,19770007,내일 없는 추적,Chase Without Tomorrow,19770214,한국,0,(주)화천공사
6837,20108664,흑묘,Black leopard,19750125,한국,2,(주)우진필림
6838,20090130,죄없는 병사들,Soldiers Without Fault,19900317,한국,5,씨네코필림
6839,19890064,들병이,Deul-Byung-Ie,19891021,한국,1,(주)우진필림
6840,19890005,제2의 성,A Second Sex,19890211,한국,1,(주)하명중 영화제작소
6841,19870068,가슴으로 타는 밤,The Heartbreaking Night,19871024,한국,0,세진영화(주)
6842,19949133,해리슨 포드의 긴급명령 ,Clear And Present Danger,19940917,미국,5,파라마운트 픽쳐스
6843,19790093,오멘 2,Omen Ⅱ,19790606,미국,8,이십세기폭스필름코퍼레이션
6844,19780096,스팅,The Sting,19781104,미국,4,유니버셜 픽쳐스
6845,19748107,위대한 켓스비,The Great Gatsby,19761231,미국,1,파라마운트 픽쳐스
6846,19800100,쟈글라,Night Of The Juggle,19800913,미국,0,콜럼비아 픽쳐스 코포레이션
6847,20050174,사우스 스트리트의 소매치기 ,Pickup on South Street,20050707,미국,0,투엔티쓰 센츄리-폭스 필름 코퍼레이션
6848,19740069,어린 시절,A childhood,19741129,한국,5,삼영필림
6849,19740123,박수무당,An Exorcist,19740923,한국,2,국제
6850,19740186,토요일 밤에,At Saturday Night,19740720,한국,5,한진흥업주식회사
6851,19738165,수절,Fidelity,19740323,한국,8,(주)화천공사
6852,19710050,맹인 대협객,The Blind Swordsman,19720129,한국,0,동양영화사
6853,19790029,달마신공,The Divine Martial Arts of Dharma,19790602,한국,0,우성사
6854,20080576,3xFTM,3xFTM,20090604,한국,6,성소수문화환경을 위한 모임 '연분홍치마'
6855,20050221,나이트 플라이트,Red-Eye,20050909,미국,10,드림웍스 SKG
6856,19980245,옥보단 3 ,Sex And Zen 3,19981107,홍콩,7,골든하베스트
6857,20050260,나이트 워치,Night Watch,20051208,러시아,9,바젤레브스프로덕션
6858,20119424,볼츠와 블립 ,Bolts & Blip,20120223,한국,15,(주)레드로버
6859,19890108,시티 라이트,City Lights,19890204,미국,7,찰리채플린프로덕션
6860,19880150,모던 타임즈,Modern Times,19880702,미국,7,찰리채플린프로덕션
6861,20119436,오래된 인력거,My Barefoot Friend,20111215,한국,6,(주)타임앤미디어
6862,20081510,트로피컬 마닐라,Tropical Manila,20120426,한국,5,이상우필름
6863,20050039,유희왕,"Yu-Gi-Oh!: The Movie, Yûgiô Duel Monsters: Hikari no pyramid",20100128,일본,15,포키즈엔터테인먼트
6864,19770027,여신탐,Women Detectives,19770421,한국,2,우성사
6865,20080856,결혼 피로연,The Wedding Banquet,19931224,대만,5,중앙전영공사
6866,19930215,틱스,Ticks,19930918,미국,9,오버시즈 필름그룹
6867,19930347,여우의 미소,The Smile Of The Fox,19930820,이탈리아,10,다니아 필름
6868,19930333,사랑의 예감,Liebe Auf Den Ersten Blick,19930717,독일,1,모아나 필름
6869,19930329,아메리칸 닌자 5,American Ninja 5,19930710,미국,0,캐논 그룹
6870,19930293,날으는 운동화,The Flying Sneaker,19930508,캐나다,5,락 데머스 프로덕션
6871,19950354,올리비에 올리비에 ,Olivie Olivie,19951216,프랑스,5,올리안 프로덕션
6872,20101400,라인의 황금,Das Rheingold,20101218,미국,18,메트로폴리탄 오페라
6873,19980022,또또와 유령친구들,Grandma And Her Ghosts,19980717,한국,15,프러스 원 애니메이션
6874,19950187,야수의 표적 ,The Man In White,19950520,멕시코,8,리얼필름프로덕션
6875,20100801,파라노말 포제션,"The Possession Of David O'Reilly,",20100812,영국,8,어덴틱 필름
6876,20040542,고하토,Gohatto,20040423,일본,5,오시마 프로덕션즈
6877,20100365,하얀리본,The White Ribbon,20100701,독일,5,엑스-필름 크리에이티브 풀
6878,20100354,"단지처, 오후의 정사",Housewifes Afternoon Delight,20100624,일본,19,니카추
6879,20100294,노 임팩트 맨,No Impact Man: The Documentary,20100617,미국,6,에덴 웜펠드 필름즈
6880,20100306,오페라- 햄릿 (메트로폴리탄),Hamlet (MET),20100612,미국,18,메트로폴리탄 오페라
6881,19950164,패트리어트 ,Les Patriotes,19950429,프랑스,10,고몽
6882,20100196,믿음의 승부,Facing The Giants,20100415,미국,5,카멜 엔터테인먼트
6883,20100164,미 투,Me Too,20100415,스페인,5,알리시아
6884,20100126,클래스,The Class,20100401,프랑스,5,Haut et Court
6885,20100132,하이자오 7번지,Cape No. 7,20100318,대만,5,에이알에스필름프로덕션
6886,20100085,하얀 아오자이,The White Silk Dress,20100225,베트남,5,안 비에트 컴퍼니
6887,19950105,동물적 본색 ,Animal Love Affair,19950304,이탈리아,19,P.G.A 필름
6888,20090639,셉템버 이슈,The September Issue,20100128,미국,6,에이엔이 인디필름
6889,19990258,이글라,The Needle,19990904,러시아,5,카자크필름 스튜디오즈
6890,19990243,슬램 ,Slam,19990821,미국,4,오프라인 엔터테인먼트 그룹
6891,19940083,써가 ,Sirga,19940122,미국,5,오뎃사필름
6892,19990295,옥시즌,Oxygen,19991030,미국,4,커브 엔터테인먼트
6893,19790058,아리송해,Confused,19791027,한국,5,우성사
6894,19740128,출세작전,Strategy For Success,19741206,한국,7,연방영화(주) 
6895,19730188,황소 타고 시집 왔네,Married On The Bull,19730203,한국,5,영진
6896,19580066,오부자,Obuja,19580419,한국,7,삼우프로덕션
6897,19900066,90 벌레먹은 장미,Tainted Rose '90,19901110,한국,1,인창영화(주)
6898,19540032,창수만세,Viva Chang-Su!,19540515,한국,5,계몽문화협회
6899,19800035,뭔가 보여드리겠읍니다,Let Me Show You Something,19800606,한국,7,(주)화천공사
6900,19790047,너는 여자 나는 남자,"You'Re A Woman, I'M A Man",19790825,한국,5,한진흥업주식회사
6901,19970057,러브 러브,Rub Love,19980124,한국,1,(주)박철수필름
6902,19900104,스타짱가 제트(Z) 마징가 브이 슈퍼베타맨,Star Zzanga Z Mazinga V Super Betaman,19900815,한국,9,현대동화
6903,19880041,로버트스타 짱가,Robotstar Jjanga,19880716,한국,9,현대동화
6904,19820027,여자는 괴로워,Woman Is Unhappy,19820326,한국,5,(주)우진필림
6905,19820010,소림십대여걸,Shaolin Teenage Heroines,19820125,한국,2,우성사
6906,19930037,러브호텔 비상구,The Exit Of Love Hotel,19930508,한국,19,골드락필림
6907,19850007,그때 죽어도 좋았다,Worth Dying For,19850220,한국,5,화풍흥업
6908,19750108,장미와 들개,Rose and Wild Dog,19760319,한국,1,합동영화(주)
6909,19750088,춘희 '75,Chun-Hee '75,19751018,한국,1,신프로덕션
6910,19830026,흑장미,Black Rose,19830213,한국,2,화풍흥업
6911,20070377,방황의 날들,In Between Days,20070907,한국,5,위드시네마
6912,19748222,낭자 한,A Young lady's resentment,19740921,한국,8,합동영화(주)
6913,19250008,쌍옥루,The Twin Jade Pavilion,19251019,한국,5,고려영화(주)
6914,19900020,언제나 그 자리에,Always There,19900401,한국,5,아성영화㈜
6915,19940036,"비,여자 그리고 에로티시즘","Rain, Woman And Eroticism",19940827,한국,1,(주)반도영상
6916,19910098,엑스(X)성을 가진 여자,"A Woman Who Have ""X"" As Her Last Name",19911123,한국,19,조양필림
6917,19860040,작은 사랑의 노래,Song Of A Small Love,19860620,한국,5,한림영화
6918,19740033,멋진 사나이들,Excellent Guys,19741107,한국,5,동아흥행㈜
6919,19810041,소림사 주방장,The Shaolin Chief Cook,19811101,한국,2,우성사
6920,19800124,원권,Martial Arts For Revenge,19810125,한국,0,국제
6921,19860057,가을을 남기고 간 사랑,Love That Left Autumn Behind,19860913,한국,5,(주)우진필림
6922,19748221,흑표객,Heukpyogaek,19740605,한국,0,연방영화(주) 
6923,20081750,샘터분식-그들도 우리처럼,Shared Streets,20091126,한국,6,가실
6924,20050357,"온 더 로드, 투","On The Road, Two",20060105,한국,6,스폰지
6925,19930019,영웅들의 날개짓,The Wings Of Heroes,19930101,한국,1,(주)영서필름
6926,19920090,세나의 신혼일기,Sena'S Honermoon Diary,19920101,한국,5,(주)미도영화사
6927,19970010,예수,The King Of Kings Jesus,19980214,한국,2,한신코퍼레이션(주)
6928,20060237,앤트 불리,Ant Bully,20060928,미국,15,워너 브러더스 픽쳐스
6929,20010255,아메리칸 스윗하트,America's Sweethearts,20010927,미국,5,콜롬비아
6930,20000155,에린 브로코비치,Erin Brockovich,20000504,미국,5,저지필름
6931,19970165,에브리원 세즈 아이러브유 ,Everyone Says I Love You,19970524,미국,1,브에나비스타인터내셔널코리아
6932,20050364,치킨리틀,Chicken Little,20060126,미국,15,월트 디즈니 픽쳐스
6933,19890067,서울공주,Seoul Princess,19891028,한국,1,(주)신도필림
6934,20112002,겨울냄새,winter smells,20110818,한국,6,크리에이티브컴즈(주)
6935,19960001,사랑 그리고 죽는 연습,Love And Practicing Death,19970222,한국,1,유성필름
6936,19940043,매춘 4,Prostitution 4,19940423,한국,1,(주)반도영상
6937,19890037,제3세대 우뢰메 6,Third Generation Wuroimae 6,19890720,한국,9,(주)서울동화엔터프라이즈 
6938,19760123,용사왕,A Brave King,19761210,한국,9,남아진흥
6939,19750072,내시의 아내,A Wife of Eunuch,19750201,한국,5,동아흥행㈜
6940,19940010,매춘 5,Prostitution 5,19950308,한국,19,(주)반도영상
6941,19740109,천마신검,Cheonmasingeom,19740426,한국,8,삼영필림
6942,19920059,복카치오 92,Boccaccio '92,19920613,한국,19,신성필림
6943,19809027,탈명비주,Mission To Capture Mysterious Jewels,19810101,한국,5,(주)삼영필림
6944,19890009,담다디,Damdadi,19890225,한국,5,대경필름
6945,19960009,드래곤 투카,Dragon Tucca,19961221,한국,5,영구아트무비
6946,19920062,요절복통 신 양반뎐,The Hilarious Story Of A Noble Class Man,19920627,한국,7,영한필림
6947,19750116,거지왕 김춘삼,"Kim Chun-Sam,Aking of Beggars",19751220,한국,0,연방영화(주) 
6948,19800052,멋대로 해라,Do As You Want,19800920,한국,5,남아진흥(주)
6949,20070352,러시 아워 3,Rush Hour 3,20071003,미국,4,뉴라인 시네마
6950,19980226,러시 아워 ,Rush Hour,19981003,미국,4,뉴라인 시네마
6951,19980060,성룡의 CIA,Who Am I?,19980124,홍콩,0,골든하베스트
6952,19960099,성룡의 폴리스 스토리 4,Police Story 4,19960217,홍콩,0,골든하베스트
6953,19820023,금강혈인,Keum-Kang Bloody Man,19820312,한국,0,(주)삼영필림
6954,19790036,무림대협,Mu-Rim Battle,19790623,한국,0,동아흥행㈜
6955,19770054,신 당산대형,Big Brother Of Dangsan (New),19770924,한국,5,삼영필림
6956,20101249,종로의 기적,Miracle on Jongno Street,20110602,한국,6,성소수문화환경을 위한 모임 '연분홍치마'
6957,19920036,무인도의 남과 여,A Man And A Woman On An Island,19921212,한국,19,썬라이즈필림
6958,19820061,소림사 왕서방,Wang-Ga In Shaolin Temple,19820903,한국,2,(주)화천공사
6959,20090654,"굿바이, 평양","Goodbye, Pyongyang",20110303,한국,6,지오엔터테인먼트
6960,19720091,신풍협객,Sinpunghyeopgaek,19720223,한국,2,한국예술영화
6961,19730003,어머니의 영광,Mother'S Glory,19730224,한국,1,남화
6962,19930028,모스크바에서 온 S여인,Ms. S From Moscow,19930213,한국,5,(주)반도영상
6963,19920029,캉캉 69,Kangkang 69,19921107,한국,19,신성필림
6964,19850055,요색유희,Yo-Saek Yu-Hi,19850830,한국,8,(주)삼영필림
6965,20090601,리틀 애쉬 : 달리가 사랑한 그림,Little Ashes,20100114,영국,5,에이피티 필름스
6966,19860071,생과 사의 그 순간,The Moment Of Life Or Death,19861025,한국,0,신한영화(주)
6967,20010169,리멤버 타이탄,Remember The Titans,20010414,미국,5,월트 디즈니 픽쳐스
6968,19968642,프리처스와이프,THE PREACHER'S WIFE,19970222,미국,7,터치스톤 픽처스
6969,20000125,히 갓 게임,He Got Game,20000325,미국,5,터치스톤 픽처스
6970,20101015,파라노말 액티비티 2,Paranormal Activity 2,20101021,미국,8,파라마운트 픽쳐스
6971,20090857,파라노말 액티비티,Paranormal Activity,20100113,미국,8,브름하우스 프로덕션
6972,20000321,패밀리맨,The Family Man,20001230,미국,12,비콘커뮤니케이션즈
6973,19850040,뼈와 살이 타는 밤,A Night Of Burning Bone And Skin,19850612,한국,5,세경진흥(주)
6974,19850025,춤추는 청춘 대학,Dancing College Of Youth,19850413,한국,5,국제
6975,19920017,장닭 고교얄개,"High School Mischief (Jeong Myeong-Hyeon), A Mischievous High School Boy",19921218,한국,7,거성필름
6976,19920018,원색의 청춘,Color Of Youth,19921114,한국,5,해성흥업
6977,19910050,B타임의 정사,An Affair At Time B,19910628,한국,19,신라영화(주)
6978,19810018,한녀,Grudge Of Women,19810712,한국,8,(주)동협상사
6979,19570052,대춘향전,Story Of Great Chun-Hwang,19570216,한국,1,삼성영화사
6980,19910045,실크커텐 저편,On Both Sides Of The Silk Curtain,19911019,한국,5,화풍흥업
6981,19840037,소림대사,Shaolin Master,19840505,한국,2,(주)삼영필림
6982,19710045,대표객,The Great Swordsman,19711016,한국,0,안양
6983,19910047,오 내사랑 임꺽정,Oh My Love Im Geok-Jeong,19910101,한국,1,(주)키네마서울
6984,20090920,올웨이스 비보이,Always Be Boyz,20091224,한국,5,트랜샌댄스
6985,19910117,삼중성,The Trio Stars,19911221,한국,9,비유엠영화
6986,20040500,아나토미 2,Anatomie 2,20040213,독일,8,콜럼비아트라이스타영화㈜
6987,19930049,이혼녀,The Divorcees,19931204,한국,5,영상의 샘
6988,20060436,사람은 무엇으로 사는가,What Do People Live For,20100126,한국,6,독립프로덕션빨간눈사람
6989,19970025,전사 라이안,The Last Warrior Ryan,19970726,한국,15,씨네드림
6990,19980038,블랙 트리오,Black Trio,19980223,한국,15,건영애니메이션
6991,19910075,나를 보라 아메리카,Look At Me America,19910103,한국,5,해성
6992,19930043,작은 거인,Little Giant,19940312,한국,0,(주)우진필림
6993,19930051,암흑가의 무소속,Being Independent In Underworld,19931204,한국,0,(주)동해영화제작소
6994,19910018,영구와 땡칠이 4탄-홍콩할매귀신,Young-Gu And Daeng-Chil 4 : The Hong Kong Granny Ghost,19910727,한국,7,대원동화(주)
6995,19880064,고금소총,Unchanging Weapon,19881029,한국,2,연방영화(주) 
6996,19950051,배꼽버스,Bellybutton Bus,19951202,한국,5,셜리우드 영화사
6997,19758064,초인 사베지,Doc Savage,19751224,미국,0,워너 브러더스 픽쳐스
6998,19940003,태양 속의 남자,The Man In The Sun,19941203,한국,5,(주)신도필림
6999,19740082,대비상망,The Great Urgency Network,19750606,한국,0,남아진흥
7000,19710046,철수무정,The Enforcer,19711127,한국,0,태창흥업
7001,19750002,애수의 샌프란시스코,Sad San Francisco,19750328,한국,1,(주)동아수출공사
7002,19740124,성숙,Maturity,19741018,한국,1,한진흥업주식회사
7003,19900056,보통여자시대,The Age Of The Everywoman,19901124,한국,1,오픈시네마(주)
7004,19920093,이별아닌 이별,An Unlikely Farewell,19920418,한국,1,(주)두손필름
7005,19950014,빛은 내 가슴에,Light In My Heart,19951021,한국,5,아리랑필름
7006,19940013,복카치오 94,Bocaccio '94,19941105,한국,5,(주)서울필름
7007,20108619,비오는 날 다시한번,Changed Yesterday,19740609,미국,5,유니버셜 픽쳐스
7008,20100995,라이브 인 3D 휘성 : 잇츠 리얼,Live in 3D WHEESUNG [It’s Real],20100930,한국,6,에스케이텔레콤(주)
7009,19940002,드라큐라 애마,Dracula Emma,19941119,한국,5,(주)반도영상
7010,19730052,엄마결혼식,Mammy'S Wedding,19731222,한국,5,(주)화천공사
7011,20108090,흑기사,Ivanhoe,19731024,미국,5,메트로-골드윈-마이어
7012,19760105,옥중녀,Woman In Jail,19760529,한국,5,태창흥업
7013,19860065,불춤,Fire Dance,19861011,한국,5,화풍흥업
7014,19830020,귀타귀 2-인혁인/귀타귀(속),Fights Among Ghosts (Sequel),19830101,한국,8,(주)동아수출공사
7015,19740187,흑발,Dark Hair,19740518,한국,8,신프로덕션
7016,19718155,어둠속에 벨이 울릴 때,Play Misty for Me,19721013,미국,5,유니버셜 픽쳐스
7017,20108105,털보 대소동,Blackbeard's Ghost,19720408,미국,7,월트 디즈니 픽쳐스
7018,19708006,송 오브 노르웨이,Song Of Norway,19720210,미국,20,이십세기폭스필름코퍼레이션
7019,19920034,뜨거운 바다,The Hot Ocean,19921017,한국,5,현진필름
7020,19920076,나 이제 너를 잊으리,I Will Forget You Now,19920101,한국,5,스타맥스(주)
7021,20108125,콘돌의 요새,Cannon for Cordoba,19711210,미국,16,유나이티드 아티스트
7022,19930003,사랑받는 여자,A Woman Who Is Loved,19940129,한국,5,(주)대성영화
7023,19930047,배꼽위에 여자,A Woman On The Belly Button,19931112,한국,5,(주)반도영상
7024,19910083,성숙한 외출,A Mature Outing,19911012,한국,19,인창영화(주)
7025,19860022,화녀도정,Hwa-Nyuh-Do-Jung,19860412,한국,12,한림영화
7026,20108156,더 러브,A Place To Call Home,19710619,홍콩,5,쇼 브라더스
7027,19850069,색깔있는 남자,A Man With Color,19851102,한국,5,세경진흥(주)
7028,19850010,달빛 멜로디,Moonlight Melody,19850301,한국,5,합동영화(주)
7029,20080299,살기 위하여,To Live-Save Our Saemankum,20090416,한국,6,카메라아이필름
7030,19920039,우리가 진정 가야할 곳은,The Place We Must Go To,19940521,한국,1,서진필름
7031,20070194,천상고원,Heavenly Path,20070531,한국,5,김응수필름
7032,19950062,불륜의 바다,Sea Of Love Affair,19960120,한국,19,유영필림(주)
7033,19900025,검은 도시,Dark City,19900915,한국,4,야성시네마
7034,19809026,일소일권,A Fight At Hong Kong Ranch,19810101,한국,5,연방영화(주) 
7035,19800050,하늘이 부를때까지,Until Heaven,19800912,한국,5,한진흥업주식회사
7036,19980021,물위의 하룻밤,A Night On The Water,19980530,한국,1,(주)우림영화
7037,20090122,로보트 태권 V 90,Robot Taekwon V 90,19900717,한국,9,(주)서울동화엔터프라이즈 
7038,19880074,호호전,The Story Of Ho-Ho,19881203,한국,2,성도흥업㈜
7039,19920049,특명 미녀군단,Special Mission : Beauty Corps,19920704,한국,0,연방영화(주) 
7040,19920060,늪속의 불안개는 잠들지 않는다,The Swamp Haze Will Not Clear,19920606,한국,1,양전흥업
7041,19920046,애마부인 7,Madame Emma 7,19920815,한국,19,연방영화(주) 
7042,19860077,어울렁 더울렁,The Well-Matched,19861115,한국,5,연방영화(주) 
7043,19910052,에미 이름은 조센삐였다,Your Ma's Name Was Chosun Whore,19911005,한국,5,문태선프로덕션
7044,19940055,산딸기 6,Wild Berries 6,19940716,한국,1,(주)서강기획
7045,19910060,첫날밤에 내린 비,The Rain On The First Night,19911207,한국,5,대성필름
7046,20090131,춘화춘풍,The Flower And Wind Of Spring,19890314,한국,1,유영필림(주)
7047,19900008,슈퍼맨 일지매,Superman Yiljimae,19900101,한국,5,(주)삼영필림
7048,19810040,사향마곡,Sa-Hyang-Ma-Kok,19811101,한국,5,태창흥업
7049,20060233,플라이트93,United 93,20060908,미국,4,유니버셜 픽쳐스
7050,19820092,인자문살수,Duel Of In-Ja Hall,19820814,한국,2,국제
7051,19790003,최후의 정무문,The Last Of Jung-Mu Martial Arts Hall,19790113,한국,0,(주)화천공사
7052,20081605,"용서, 그 먼 길 끝에 당신이 있습니까",Forgiveness-The Endless Journey Salvation,20081106,한국,6,㈜에스비에스
7053,19940037,자정이후,After Midnight,19941001,한국,1,백성시네마
7054,20119143,딸라,The Heist,19720701,미국,7,콜럼비아 픽쳐스 코포레이션
7055,20070287,알게 될 거야,You Will Know,20070702,한국,5,한국예술종합학교 미디어콘텐츠센터
7056,19800032,평양맨발,The Barefoot In Pyongyang,19800517,한국,0,대양필름(주)
7057,20040760,6월의 뱀,A Snake of June,20041210,일본,13,카이쥬 씨어터
7058,20050094,소녀 검객 아즈미 대혈전 2,Azumi 2: Death Or Love,20050429,일본,0,토쿄 브로드캐스팅 시스팀
7059,19870041,후궁한,Spite of a Concubine,19870710,한국,5,경인필름
7060,19850059,홍도경,Hong-Do Mirror,19850914,한국,5,국제
7061,20081570,중경,Chongqing,20081106,한국,5,(주)스폰지이엔티
7062,19990151,페이백,Payback,19990327,미국,5,아이콘엔터테인먼트인터내셔널
7063,19950047,헬로우 변강쇠,Hello Byun Gang-Swe,19960504,한국,19,(주)지맥엔터프라이즈
7064,19950030,애마와 변강쇠,Emma And Byun Gang-Swe,19950408,한국,19,(주)세운미디어
7065,19580070,마음의 진주,The Pearl Of Heart,19580308,한국,1,삼화영화사
7066,19760113,야성의 숲,Wild Forest,19761009,한국,5,세경흥업(주)
7067,19470016,바다의 정열,Passion Of The Sea,19470925,한국,5,금성영화사
7068,19820086,외팔이 여신용,The One-Armed Yeo Shin-Yong,19821204,한국,2,태창흥업
7069,20080903,육식동물,Carnivorous Animal,19850323,한국,5,신한영화(주)
7070,20212391,2차 송환,The 2nd Repatriation,20220929,한국,6,푸른영상
7071,19760058,거대한 음모,Big Plot,19760829,한국,0,국제
7072,19760122,사나이 악수,Handshake Between Men,19761114,한국,5,연방영화(주) 
7073,19930061,마당쇠와 언년이,Madang Soe And Eonnyeon Yi,19940209,한국,5,범진영화(주)
7074,20080905,봉선화,A Touch-Me-Not,19561110,한국,2,김기영프로덕션
7075,19860011,왜불러,Watcha Want?,19860301,한국,5,(주)화천공사
7076,20060143,언러브드,Unloved,20060524,일본,1,반다이비쥬얼컴패니
7077,20090124,구천동 화방,Kisaeng In Koochung Dong,19900413,한국,2,(주)다남흥업
