num,movie,sentence,score
8383,20세기 소녀,아쉬움도 있었지만 이 영화는 내 아름답고 아팠던 첫사랑의 일기장을 안보다가 오랜만에 꺼내 읽으면서 웃다 울다 하다 씁쓸함을 느끼면서 일기장을 닫는 그런 작품이였다.,7
8384,블랙 아담,유치한맛에 재밌었음 딱 내스타일ㅎㅎ,10
8385,에브리씽 에브리웨어 올 앳 원스,개인적으로 아무 정보없이 그냥 보러가면 100%만족할듯. 아무 생각없이 영화에 모든걸 맡겨서 보세요,10
8386,에브리씽 에브리웨어 올 앳 원스,개인적으로 아무 정보없이 그냥 보러가면 100%만족할듯. 아무 생각없이 영화에 모든걸 맡겨서 보세요,10
8387,반도,마지막 부분의 쥐어짜내기 신파는 도저히 눈뜨고 못봅니다,1
8388,인생은 아름다워,너무 감동적입니다. 보자마자 엄마한테 전화했어요,10
8389,블랙 아담,리얼 쿠키까지 완벽했다 ㄹㅇㄹㅇ ,10
8390,블랙 아담,나대는 꼬맹이가 없었으면 10점이었을텐데 아쉬움,8
8391,모아나,아이들보다 어른인 내가 더좋아하는 영화 주기적으로 한번씩 보지만 볼때마다 감동이고 ost는 잊을수가없다.,10
8392,블랙 아담,요즘나온 히어로물중에 제일낫더라 ㅋ ,10
8393,프리퀀시,언제봐도 핵감동 핵꿀잼,10
8394,프로메어,지치지 않고 한결같이 저 하늘 너머로 뻗어나가는 트리거의 열정,8
8395,판도라,자칫보면 무거운주제이지만 감동도있고연기자들이 연기가너무 자연스러워요,10
8396,솔저,커트러셀 멋졌다.,8
8397,에브리씽 에브리웨어 올 앳 원스,올해 본 영화 중 가장 보길 잘한 영화.,10
8398,에브리씽 에브리웨어 올 앳 원스,마스크를 써서 못난 사람을 마해자라 한다그러면 이건 포스터를 보고 못날수있는 포해자인 영화 ,10
8399,블랙 아담,DC영화도 이제는 스토리를 버린듯하다. 아무리 블랙아담이라지만 이정도로 세계관에 대한 구성없이 샤잠 세계관 하나만 끌어들여 부시고 폭파시키는 정도라니 아쉽다. 블랙아담보다 닥터 페이트로 나온 피어스브로스넌의 매력이 훨씬 좋았다.,5
8400,툼레이더,억지감동 유발암걸리는 스토리노잼 액션개쓰레기 삼류 영화,2
8401,해리 포터와 혼혈 왕자,"기억못할 애기때 불의잔까지만 보고 몇년 뒤 혼혈왕자 봤는데, ㄹㅇ 역대급 지루 뭐지?;; 했는데,  첨부터 끝까지 봤어야함 ",10
8402,블랙 아담,가벼움과 진중함 사이에서 길을 잃고 갈팡질팡,5
8403,에브리씽 에브리웨어 올 앳 원스,머리아프고 시끄럽고 정신사납고 몰입안되는 이해안되는 영화,2
8404,토르: 러브 앤 썬더,기억에 남는 느낌은  PC 그만했으면. 그걸 끼워넣고 할애하다보니 스펙타클 영화가 홈드라마 수준의 개그로 되었네요.,4
8405,컴백홈,스토리가 영화 변산이네,6
8406,아무도 모른다,애미나 애비들이나 ㅉㅉㅉㅉ,2
8407,목소리의 형태,ost도 미쳤고 장면 하나하나가 감동 ㅠㅠ 제발 꼭 보는거 추천,10
8408,해운대,하지원 박중훈 염정아 설경구 최고,10
8409,20세기 소녀,아진짜너무재밌고... 여운이너무많이남는다,10
8410,인생은 아름다워,힘드신 분 꼭 보세요 강추합니다,10
8411,인생은 아름다워,결혼하고 10년이 지나서 처음으로 친정엄마랑 단둘이 여행을 하고 헤어지기 전에 보게 되었습니다. 얼마나 가슴이 먹먹했는지 몰라요. 영화 마지막 음악을 끝까지 들으며 엄마를 안고 눈물로 사과하며 감사드리며 끌어안고 펑펑 울었어요. 마음에 쌓여있던 응어리가 풀어지는 느낌이었어요. 정말 잘 봤습니다.,10
8412,블랙 아담,딴건모르겠고 영화의90%가 액션임,8
8413,20세기 소녀,최근 본 영화 중에 최고,10
8414,반도,조지 밀러 감독이 되고 싶었던 연상호 감독...,5
8415,카멜롯의 전설,평점이 7.70인 이유는 생각하고 느끼면서 감상하는 게 익숙치 않은 MZ들이 대거 평에 참여했기 때문이죠,10
8416,블랙 아담,잼있네. 오랜만에 디씨에서 잘뽑았네,10
8417,20세기 소녀,간만에 풋풋한 영화 잘 봤어요. 나도 모르게 눈물이....남자주인공  넘 멋져요,10
8418,블랙 아담,"최근 본 영화중 최고였습니다. 스토리는 크게 기대않하고 본 이유도 있지만, 액션은 최고였네요",10
8419,블랙 아담,끝으로 갈수록 재밌어졌네요 블랙 아담2 기대합니다,10
8420,블랙 아담,DC에서 볼수 없었던 흥미진진한 영화.잘 알려지지 않은 캐릭이라서 신기함.dc 특유의 지루함이 없고 재미짐.,9
8421,에브리씽 에브리웨어 올 앳 원스,모두 이해하려 애쓰지 않고 의식의 흐름대로 따르다보면..액션과 감동이 눈에 들어온다,8
8422,잔칫날,한국 장례식장 풍경과 친척이란 작자들을 잘 표현한 영화,9
8423,블랙 아담,맨인블랙한테 당했다고 전해라,10
8424,블랙 아담,그냥 샤잠2그리고 샤잠! 에 이은 사박! 와..,1
8425,인생은 아름다워,일단 죽는다는 지겨운 신파그래도 반전이 나름 살렸다.,7
8426,블랙 아담,맨인 블랙에게 2편은 없을거라고 전해라,7
8427,대무가,내용은 참신한데 연출의 한계가 보여지는 영화,6
8428,모던 보이,배우들 연기도 너무좋고..  오랜만에 이런수작을 볼수 잇어서 감동입니다  몇안되는기억이 남는  훌륭한 영화네요 감사감사♡♡,10
8429,20세기 소녀,"저 진짜 영화 감상평 안 쓰는데… 써봅니다ㅠ클리셰 범벅인 영화…그래서 재밌었어요ㅠ..진짜 변우석을 남주로 데려온 것도 신의 한수고.. 스포지만? 뻥튀기 연기를 이용한 연출도,, 진짜 독특하다고 생각햇어요 참신해서 좋앗습니다..다 좋앗는데…결말이 해피엔딩이엇다면 좀 더 가볍게 볼 수 잇엇을 것 같아요..그래도 재밋엇습니다..",10
8430,귀못,마스크로 눈가리고 봤는데도 무서웠어요,10
8431,20세기 소녀,김유정과 정말 어울리는 역할이었다!,10
8432,육사오(6/45),오랫만에 빵빵 터지며 봤네요,10
8433,인생은 아름다워,영화 후반부 너무 울어서 마스크 다 젖었어요ㅠ.. 끝나고 세월이 가면 노래 흘러나올 때 정점 찍고 오열했습니다..,9
8434,인생은 아름다워,좋은영화...입니다,10
8435,에브리씽 에브리웨어 올 앳 원스,단 한 사람의 실존을 채워내기 위한 우주적 시도,10
8436,인생은 아름다워,감동감동 귀에 꽂히는 OST와 함께,10
8437,20세기 소녀,뭔가 가슴이 아프면서도 설레는 영화였던거 같아요 !! 오랜만에 로맨스물 영화 보는데 정말 재밌게 봤습니다 ~~ 그리고 배우들이 그 감정 등 모든 것들을 잘 살려줘서 더 좋았네요,10
8438,20세기 소녀,이거 드라마로 할순 없겠죠?ㅠㅠ드라마에선 보라랑 운호가 맺어지는걸로 ㅠㅠ,6
8439,해적: 도깨비 깃발,재미있게 봤음 추천작임,10
8440,에브리씽 에브리웨어 올 앳 원스,수없이 밀쳐내고 가시돋힌 말로 찔러대도 당신과 함께 하는 이 최악의 순간을 지켜낼게.. 다정하게,10
8441,20세기 소녀,참 잘만들었네요 설렜고 아련하고 아릿했어요 :),10
8442,블랙 아담,개성있는 각본보다 익숙할법한 액션에 집중 베팅,8
8443,비상선언,전체주의 동조하는 정신나간 영화,1
8444,20세기 소녀,그시절 분위기 그리고 김유정이 다했네,10
8445,마크맨,저놈 존윅을 안봤구나사람은 죽여도 돼 하지만 개를 죽였다간 주옥되는거야,7
8446,미혹,미혹되진않았지만 흠칫하긴했다,7
8447,샹치와 텐 링즈의 전설,재미있어요 ㅋㅋ 굿  왜ㅈ평정이 이런지모르것네,10
8448,정직한 후보2,진짜 나쁜 평점 보지말고 꼭 봐야됨,10
8449,블랙 아담,드웨인존슨 타격감 쩌러서 쾌감이 넘 좋음 ㅎ ,10
8450,20세기 소녀,굳이 죽여야만 했나.... 왜... 항상 이런 20세기 배경 청춘물은 새드냐고...ㅠㅠㅠ풍운호 내 심장 뺏어가 놓고 그렇게 가버리면 어떡하니,8
8451,정직한 후보2,전편보다는 덜 재밌더라구요..,6
8452,귀못,연기 조명 연출 좋았어요.  심장 쫄깃하지만 저릿하기도 한  모성에 대한 이야기네요.,10
8453,블랙 아담,솔직히 액션이고 등등 다 재밌다ㅋㅋㅋ8점은 넘어야지 평점지금 너무낮네,10
8454,인생은 아름다워,노래는 신나는데 슬퍼요,10
8455,오펀: 천사의 탄생,"공포영화보다는 스릴러 입문으로 추천함 .  전작의 고구마 전개보다는 훨씬 나았는데 소름끼쳤던 것은 1편이 더 소름끼쳤고, 반전이 이미 드러난 상태에서 이 정도 퀄은 볼 만함. (에스더보단 그 부모들이 더 무서웠음) 아쉬운 점은  일부 개연성하고  배우의 모습이  좀 아쉬웠음 .",7
8456,오펀: 천사의 탄생,줄거리의 개연성은 조금 떨어집니다. 하지만 가족이라는 개인이 가질 수 있는 가장 친밀하고 긴밀한 존재에 대해 비틀어서 보여줘서 그런지 심리적으로 정말 무섭습니다. 공포라기보다는 스릴러 영화 같았습니다.,7
8457,블랙 아담,액션은 나쁘지 않아요 액션만 나쁘지 않아요,8
8458,나를 죽여줘,한번은 꼭 보세요....,10
8459,정직한 후보2,김진태가 망친 흥행,7
8460,20세기 소녀,기대이하였음;;; 내 스타일일수도있는데... 저는 개인적으로는 노잼,1
8461,20세기 소녀,엔딩 크레딧의 ost가 심금을 울리네요,10
8462,택시운전사,완벽하다 볼때마다 눈물 엄청 남,10
8463,육사오(6/45),웃기는데 초점을 맞춘 재미있는 영화. 웃기 딱 좋음,8
8464,블랙 아담,유치하고 개연성 없고 스토리도 없고 쿠키도 안보고 뛰쳐나옴 ,2
8465,공조2: 인터내셔날,별 생각없이 봤는데 매우 재밌어요. 킬링타임으로 최고네요.,10
8466,20세기 소녀,ㅇㅂ,1
8467,강철비2: 정상회담,문빨갱이 아웃!  빨갱이는 북한으로 가라!,2
8468,에브리씽 에브리웨어 올 앳 원스,"처음부터 끝까지, 한결같이 정신없지만, 끝으로 갈수록 명료해지는 영화에 담긴 메시지. 그것이 무엇인지는 직접보고 느꼈으면 좋겠다 :)",10
8469,천군,구구굿구구구구굿구구구구굿,10
8470,귀못,볼만합니다추천드려요,10
8471,에브리씽 에브리웨어 올 앳 원스,"으으으ㅡ음..호불호가 .,있을듯",6
8472,블랙 아담,디씨팬이라면 흥분할만도 하지 쿠키 보세요 ,10
8473,20세기 소녀,재미있게 몰입해서봤어요,10
8474,헤어질 결심,너무 재미있음. 연기가 기가 막힘. ,10
8475,20세기 소녀,내 첫사랑이 떠난 것 같이 마음이 아프네 21세기의 풍운호가 보고싶었는데..,10
8476,20세기 소녀,해피엔딩이었어도 좋았겠지만 개인적으로 새드엔딩도 좋아하는 사람으로서 정말 재밌게 봤어요ㅠㅠㅠ 처음에는 진짜 악 어떡해!! 이러면서 웃고 소리지르면서 봤는데 후반부에는 진짜 눈물 광광.. 결말 정말 충격이었고 여운도 남아가지고 한번 더 보려구요 ,10
8477,캣츠,"이 영화를 보고 느낀 가장 슬픈점은, 영화는 끝이 났지만 우리는 영화를 보고 난 뒤에도 삶을 이어갸아한다는 것이다.",1
8478,걸캅스,인생 최고의 영화  꼭 보시길 추천합니다,10
8479,20세기 소녀,그냥 보아요. 평가는 필요 없어요. 가슴이 알려주니까요.,10
8480,블랙 아담,꼬마애가 너무 나댐;; 감정선 다깨뜨려서 집중이 안됐고 완성도는 할리우드 CG만이 살린것같음 액션씬은 볼만함,2
8481,20세기 소녀,결말은 아쉽지만 후폭풍 제일 세게 온 영화 중 하나... 끝나자마자 다시 보고 싶을 정도로 결말이 좋았다면 별 다섯개인데 해피엔딩이 아니라서 하나 뺐음 ㅎ 제발 시즌2해주세요 행복결말로,8
8482,블랙 아담,모든 캐릭들이 매력이 넘침 특히 닥터페이트 간지ㅋㅋ 액션도 굳,10
8483,에브리씽 에브리웨어 올 앳 원스,영화 잘 봤습니다 재밌네요,10
8484,얼굴없는 보스 : 못다한 이야기 감독판,개망작을 뭔 세편이나 나눠서 ㄷㄷ,2
8485,캐릭터,영화 잘 봤습니다 재밌네요,10
8486,트랜스포머: 최후의 기사,생각나서 욕적으로 왔다 마이클베이 개ㅆㅂ새끼,1
8487,블랙 아담,영화 잘 봤습니다 재밌네요,10
8488,블랙 아담,다채로운 인물과 반전있는 전개 좋았지만. 대체적으로 스토리가 난잡한 부분이 있어 아쉬웠음,8
8489,오펀: 천사의 탄생,"엄청난 비밀을 숨긴 사이코패스가 에스토니아의 정신병동을 탈출, 부유한 가족의 실종된 딸 에스더로 사칭해 미국에 온다. 재회의 기쁨도 잠시, 어딘지 낯선 딸의 정체를 눈치챈 엄마는 가족을 지키기 위해 에스더와 맞서는데... 누구도 상상 못한 충격적인 반전이 기다린다!",10
8490,20세기 소녀, 다시 돌아갈수 없어 더 슬프고 아련해요 ,10
8491,인생은 아름다워,이때까지 본 영화중에 이게 진짜 개최고 미친 연기력에 노래선곡들 아니 그냥 미쳤어요요즘 영화 표 값이 너무 비싸서 돈 아깝다는 생각 많이 했는데 이건 진짜 없는 돈을 또 써서 또 보고깊다는 생각을 할 정도로 재밌고 감동적이에요 주연 조연 할 거 없이 모두가 이 영화를위해서 애쓰신게 보이고 특히 노래 나올 때 너무 감동적입니다 노래 선곡도 어떻게 이렇게 센스있게 .... 대단하십니다 최고에요 제 인생 영화입니다,10
8492,인생은 아름다워,"결혼 10주년인데... 같이 영화 보고 나오면서 누가 먼저, 언제 ,어떻게 떠날지 모르는데 ...남은 시간 우리 뜨겁게 사랑하다 가자고 이야기하면서 나왔어요. 사실 요즘 권태기가 와서 부부상담도 받고 그랬는데...많은 생각을 하게 된 영화였어요.  감사해요.어색한 부분들이 있지만 그것을 뛰어넘을 만큼 마음이 채워지게 해주는 영화라 생각합니다. 추천해요. 꼭 손익분기점 넘겼으면 하는 바램입니다.",10
8493,외계+인 1부, 재밌ㅇ니요 2편 3편도 기대됩니다,10
8494,육사오(6/45),신선한 장면들이 꽤 나온다,6
8495,20세기 소녀,ㅠㅠㅠ행복하면 안됐나요,10
8496,퍼펙트맨,잼있구맣ㅎㅎㅎ ㅎ ㅋㅋㅋ,10
8497,블랙 아담,최근에 개봉한 dc영화 중에서는 제일 볼만했음.하지만 마블을 따라가긴 한참 멀음.,8
8498,정직한 후보2,완전 재밌어요!! 1편도 재밌었는데 역시 믿고보는 라미란 코미디 !! 최고입니다 ㅋ몰입도짱!!! ,10
8499,인생은 아름다워,원래 이런거 안하는데 진짜 감동먹고 써보네요 또 보고싶은영화고 마지막이 폭풍오열을 했습니다,10
8500,티켓 투 파라다이스,살짝 &amp;#34;내 남자친구의 결혼식&amp;#34;의 2편같은 느낌.유치하지만 재미있는 로멘틱코미디.,8
8501,블랙 팬서,마블의 새로운 맛,6
8502,20세기 소녀,너무슬픈데 너무 재밌어요..,10
8503,블랙 아담,진심 재미없음 집에가서 넷플릭스나 보셈,1
8504,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,너무 감동적이에요..,10
8505,인생은 아름다워,오글거려서 못봐주겠음 나만 이상한건가,1
8506,인생은 아름다워,너무 가슴아프지 않게  밝게 죽음에 대하는 모습에  공감이 되었습니다.그리고 무엇보다 처음부터 마지막까지 타이머신을 타고 옛날  그 시절로 돌아갔다온듯한 느낌이 들어서 울컥해서 많은 생각들이 들었습니다.영화보는내내 행복했습니다.,10
8507,에브리씽 에브리웨어 올 앳 원스,"미국에 이민 와 힘겹게 세탁소를 운영하던 에블린은 세무당국의 조사에 시달리던 어느 날 남편의 이혼 요구와 삐딱하게 구는 딸로 인해 대혼란에 빠진다. 그 순간 에블린은 멀티버스 안에서 수천, 수만의 자신이 세상을 살아가고 있다는 사실을 알게 되고, 그 모든 능력을 빌려와 위기의 세상과 가족을 구해야 하는 운명에 처한다.",10
8508,은하철도 999 - 극장판,어렸을적 추억에 젖었습니다. 한글 더빙으로 했으면 더 좋았을것을,8
8509,웜 바디스,여주 남주 때문에 본 영화 선남선녀 다 ㅎㅎ ,8
8510,미혹,이게 뭔내용이여 ㅅㅂ진짜 모르겠음,1
8511,블랙 아담,쿠키영상이 굿이네요!^^ 근래 본 히어로영화중 가장 좋았습니다~,9
8512,선과 악의 학교,내 아까운 주말 2시간을 버림,1
8513,20세기 소녀,오랜만에 풋춧한 러브스토리네요 재밌게 봤습니다 !  김유정님의 연기가 돋보이네요,10
8514,스마일,그냥저냥 괜춘! 결말이랑 엉성한 cg가 좀 그랬지만 그 외에는 괜찮았어요,8
8515,20세기 소녀,평생 잊을 수 없을 영화일 듯. 너무 설레고 슬프고 재밌다.,10
8516,인생은 아름다워,웃고 울고 가벼운마음으로 오래된친구나 연인 부부끼리 보기에 너무 좋다.,10
8517,인생은 아름다워,내생에 최고의 영화 ~^^영화가 다 끝났음에도 바로 일어나지 못하는아쉬움과 공허함...  하~~~~,10
8518,육사오(6/45),B급 코미디영화로 완전 최고정말 많이 웃었습니다코미디 영화에서 개연성 따지는 분들 노어이,9
8519,대무가,유아독존 신빨 대신 술빨로 버티는 40대 마성의 무당 마성준. 백발백중 1타 무당을 꿈꾸며 역술계를 평정한 30대 스타트업 무당 청담도령. 인생역전 갓생을 노리며 10주 완성 무당학원을 등록한 20대 취준생 무당 신남. 신빨 떨어진 무당들이 용하다 소문난 전설의 대무가 비트로 뭉쳤다!,10
8520,빛과 철,그동안 보았던 많은 영화중 빠지지 않는 좋은 영화네요. 배우의 연기와 스토리도 좋았어요. 오래 기억될 영화~~,10
8521,블랙 아담,영상미가 다했다! 드웨인 존슨쿤 이제 DC유니버스를 개척해줘!,10
8522,20세기 소녀,오랜만에 청춘로맨스물을 보고 싶어서 봤는데 첫사랑에 대한 이야기가 너무 감동적이네요 운호랑 보라랑 이어졌으면 어땠을까하는 아쉬움도 크지만 이렇게 보니 역시 첫사랑은 추억으로 남겨져야 아름다운 거구나 싶어요 ,10
8523,블랙 아담,꽤나 흥미로웠던 DC판 어벤져스,7
8524,샤잠!,"장점이 1도 없는삼류 쓰레기영화애들용이라서 아니라 애들도 안볼영화연기도 쓰레기스토리도 쓰레기액션은 구더기이거 만든감독, 각본가는 그냥 한국으로 납치해서 광화문 4거리에서 즉결처형하는게답이다 미국인들도 응원함 ㅗ",2
8525,블랙 아담,아역 캐릭터 제대로 킹받음,6
8526,20세기 소녀,예상 못한 결말에 가슴이 아리네요.,10
8527,낮과 달,두 여배우 봐서 너무 좋았어요 다들 연기를 너무 잘하시고 감독님도 연출잘하셨어요 엄마가 대인배 !! 살기.참 쉽지 않내 ,9
8528,20세기 소녀,"결말이 꼭 그랬어야만 했는지,,옛날 생각나며 재미있게 봤는데 보고 나선마음이 안좋네요 ㅠㅡㅠ 맥주 한잔~",8
8529,태안,남겨진 사람들 희생된사람들의 가족분들의 그리움 그리고 세월의 흔적 과 공포 모든게 맞물려진 다큐멘터리 였습니다.좀 지루한부분이 없지않지만 공중파에도 충분히 방송 해도 될정도로 퀄리티가 나쁘지 않습니다.마지막에 흐지부지 된것같은 엔딩만 빼면 참 좋았을텐데 그 부분은 참 아쉽습니다만 그래도 남은 사람들이 그동안 얼마나 힘든새월을 버텨왔는지 알수있는 그런 다큐멘터리 였습니다.,8
8530,인생은 아름다워,인생 뒤돌아 볼수있게 해주는 인생영화꼭 보세요,10
8531,블랙 아담,나름 괜찬았습니다 DC영화라는걸 감안하면 재미있었음,10
8532,20세기 소녀,너무 뻔한데 눈물나네ㅜ.ㅜ,8
8533,불릿 트레인,왜 이 평점대인지 전혀 모르겠음 무지성 일본억까때문?,9
8534,고스트 라이더,이평점은 말도안됨그래서 올린다!!,10
8535,인생은 아름다워,저는 첫 노래부터 울음이 터졌어요..! 정말 짠하고 감동적이고 슬픈... 오랜만에 영화에서 이렇게 눈물 흘린 것 같네요 ㅎㅎ 그것도 처음부터 끝까지는 처음으로요..!! 혼자 보시기에도 정말 좋습니다 :) 한국 첫 뮤지컬 영화라는데 이걸 시작으로 다양한 장르의 뮤지컬 영화가 나오면 좋겠어요!,10
8536,블랙 아담,닥터페이트 황금투구 겁나 간지남,10
8537,럭키 몬스터,뻔한 소재와 시나리오이지만 적어도 연출과 여운을 남길 주는 아는 영화라 평함.,8
8538,에브리씽 에브리웨어 올 앳 원스,저 우주 어딘가에 나조차 못 견디는 나를 사랑하는 사람이 있다,10
8539,인생은 아름다워,염정아의 연기는 공감할 수 없는 부분 마저도 공감할 수 있게 해준다,10
8540,사쿠란,"항상 일본의 유명작을보면 인문학에대해 깊은 여운과 사고력이 생기게되는데, 단순 19금 청불유곽영화를 예상했다면 큰 오산. 희노애락이 다 깃들여져있으며, 우리가 알고있는 감정들은 결코 단순치않고 여러 가지가있는 입체적이라는 사실을 영화에서는 말해주고있는듯하다. 사랑은 증오로, 시기는 동경으로~ 그리고 더좋았던건 열린결말로 보는 관객이 영화의 종지부를 찍을수있다는 점.. 영상미와 시이나링고의 재즈풍ost도 한몫했던 영화",8
8541,에브리씽 에브리웨어 올 앳 원스,어디로 흐를지 모르는 엉망진창 대환장 파티를 이렇게 마무리. ,10
8542,블랙 아담,DC 진짜 불쌍하다... 법사도 신도 커지는 애도 날씨 조종하는 애도 다 자기들이 더 먼저 만든 캐릭턴데 영화화를 늦게해서 사람들한테 마블 따라했다는 이야기 듣고...,7
8543,모비우스,쿠키영상이 다음을 기대하게 만드네요!,7
8544,강릉,어색하게 봐줄만한 영화는 정말 오랫만이라니,7
8545,인생은 아름다워,배우들의 명연기울수밖에 없었다내 인생영화...,10
8546,인생은 아름다워,간만에 영화다운 영화를 봤네요 사랑의 종류와 사랑의 정의 그리고 엄마 아빠가 겪었을 그 시절 이야기까지 다 너무 만족스러웠고 감동적이었습니다 울고 웃고 단짠단짠 그 자체의 영화였어요 ,10
8547,20세기 소녀,잘만든 로맨스 영화 오랜만에 보네요 정말 좋았습니다!,10
8548,클레멘타인,제가 세포일때 저희 어머니는 클레멘타인을 보시고 계셨습니다. 저는 태어나자마자 &amp;#34;아빠 일어나&amp;#34;라고 말했습니다.,10
8549,헤어질 결심,처음부터 끝까지 사랑만을 이야기하는 영화.,10
8550,20세기 소녀,옛날생각나고 유머도 있고~,9
8551,에브리씽 에브리웨어 올 앳 원스,하나가 굴러 떨어질 때 다른 하나도 같이 굴러 떨어지는 게 가족이다.,10
8552,20세기 소녀,재밌어요~ 남주 너무 잘생김 ㅎㅎㅎ,10
8553,20세기 소녀,김유정이 예쁘고 연기도 잘하고 다한 드라마...  ,10
8554,사랑하기 때문에,재밌게 잘 봤어요 짝짝짝,10
8555,대무가,완전 어이없슴.코믹도 아니고 드라마도 아니고 감동도 없고 그냥 그냥 시간떼우다 왔네요.,2
8556,20세기 소녀,풋풋한 우리 첫사랑 이야기~! 김유정 연기가 감동적!! ,10
8557,28일 동안,재밌네요 잘봣읍니다 ㅎㅎ,10
8558,블랙 아담,솔직히 마블급으로 나온듯 졸잼임 왜평점이 낮은거지,10
8559,이미테이션 게임,나의 인생영화....,10
8560,탑건: 매버릭,끝내준다… 톰 크루즈 멋있음!,10
8561,블랙 아담,쿠키에서 물개박수 진짜 쌌다,8
8562,정직한 후보2,학교에서 봤는데 스릴있고 코믹함 1보다 재밌는듯 무열이형 멋있어요,9
8563,블랙 아담,액션은 재밌었으나 스토리 개연성은 말아먹고..주인공들에게 이입이 안댐..굳이?라는 생각이 되게 많이듬,3
8564,어톤먼트,왜 이제 이영화를 알았을까 ㅠ 가슴아파 ㅠ 영상미 너무 좋네요 ㅠ,10
8565,자산어보,"이준익감독이라 편견을 버리고 보려했지만좌빠리들 득실거렸네 명개남,개의성,도오올. 그래도 영화라도 괜찮았으면 평점 주려했는데 이건 1점말곤 줄 점수가 없겠다",1
8566,블랙 아담,"아드리아나는 우연히 5000년 동안 잠들어 있던 블랙 아담을 깨우게 된다.  엄청난 괴력과 스피드, 방탄 능력과 자유자재의 고공비행, 번개를 쏘는 능력까지. 온몸이 무기인 블랙 아담은 자신의 앞을 막아서는 인터갱들을 모조리 쓸어버리고 칸다크 국민들은 이에 열광한다.  그의 폭주를 막기 위해 호크맨, 닥터 페이트, 아톰 스매셔, 사이클론 으로 구성된 히어로 군단 저스티스 소사이어티가 칸다크에 나타난다.",10
8567,귀못,"브금?이 전체적으로 너무 필요없는부분까지 넣어놔서 신경쓰이고, 갑툭튀 할땐 브금이 사라져서 언제 갑툭튀가 나올지 예상 가능할정도다. 죽었다 사라난사람이 있는게 말도안되고 이해력이 풍부한사람아니면 스토리를 이해 못할듯하다. 어린아이들이 연기를 정말 잘했고, 정말 보면서 주인공 트롤능력이 역대급이라고 생각하고 설정붕괴가 눈에 보인다 물건찾을때 보통 어질러둔걸 되돌려두는데 이 주인공은 걍 현실성없이 어지르기만 해서 결국 들키는데 ㅈㄴ 바보같다(걍 물건을 바닥에 던져둠). 주인공이 항상 딸 찾으러다닐때 헉헉거리면서 무서워하는게 너무 반복적이여서 킹받는다 전체적으로 카메라 무빙도 신경쓰일정도로 이상함;; 걍 한마디로 내가본 영화중 제일 감동 재미 공포감도 없는 쓰레기 영화였다. ",1
8568,오펀: 천사의 탄생,물론 전작만큼의 충격은 아니지만 이 정도면 최선을 다한 듯.. 6점대 영화는 아닌 것 같아 8점 드림1 내용 기억나는 사람들은 계속 쫄리면서 볼 수 있음 ㅋㅋㅋ,8
8569,20세기 소녀,김유정 울 때 진짜 공감됐어요.. 너무 슬펐어요... ㅠ ^ ㅠ ,10
8570,블랙 아담,배우는훌륭한데 악당잡는 액션씬이 너무 약함.상대방이 거의약골이라기대할수가없음.그냥 스포일러본게 제일재밋음그리고 그할아버지가차라리주인공하는게나을정도로 그분죽고 바로엔딩임,6
8571,20세기 소녀,2시간에 절 7번 울렸습니다.. 정말 작가님은 어떻게 이런 풋풋한 첫사랑과 많은 감정들을 만드셨나요 영화를 정말 좋아하고 많이 봤는데 정말 최고입니다 제가 본 영화중 가장 재밌고 설레고 감동적이었어요 빨리 시간이 지나서 이 영화를 다시보고 다시 이 감정을 느끼고 싶습니다 이런 풋풋한 사랑이야기를 너무나 저의 취향저격으로 만들으셨어요 감사합니다,10
8572,우주 전쟁,"옛날에 DVD 사서 처음 보고, 이후에는 케이블 채널에서, 그리고 오늘 또 EBS 시청했어요. 1984년에 제가 어린이였을 때 영화관에서 본 ET만큼 장면들이 환상적으로 느껴지거나 감동적이지는 않습니다만. 그래도 네이버 평점보다는 점수를 후하게 주고 싶어요. 어린 시절에 처음으로 SF 영화를 접했을 때는 모든 게 다 낯설고 신기한 경험이었지만, 자라서는 어느 SF를 보든지 간에 허구와 CG에 무덤덤해지더라고요. 인류가 아무리 맞서 싸워봤자 소용 없고 외계인을 이긴 적은 그들이 미처 예상치 못한, 그러나 예정된 패배를 안긴 지구의 미생물이라는 복병도 괜찮네요. 무시무시한 괴력의 외계 침략자들을 인간이 죽을 힘을 다해 맞서 싸우면 물리칠 수 있다는 영웅적인 결말은 너무 흔하고 뻔하니까요. 볼 만한데, 다만 2000년대 초반 작품이다 보니 같은 SF 장르인 오블리비언(2013)의 화질은 못 따라가서 다소 아쉽습니다. ",10
8573,엑스맨: 데이즈 오브 퓨처 패스트,이게 9점이 안된다는게 말이 되????!!!,10
8574,블러드 레드 스카이,애.끼.때려... 싶...,2
8575,러브 매니지먼트,이렇게 재미없을수가 ...,1
8576,게이트,평점 높으신분들 모지…,1
8577,선과 악의 학교,아...내 두시간 삼십분,1
8578,블랙 아담,그냥 스토리 생각없이 액션만 본다면 최고였어요,8
8579,강철비2: 정상회담,미국 대통령 찐따처럼 만들고 일본은 개ㅅㄲ 만들고 한국은 북한에 빌빌거리는 전형적인 대깨빨갱영화,1
8580,블랙 아담,불면증 완치 ㄷㄷ 허준이 만든 영화,10
8581,샹치와 텐 링즈의 전설,이영화가 재미 있다니? 이해가 안됑..알바를 엄청 뿌려됐나보다..,2
